FBID	ZT0	ZT4	ZT8	ZT12	ZT16	ZT20
FBgn0032800	6.72176	5.61933	5.37559	4.49467	6.34789	6.14551
FBgn0053116	19.4129	19.2135	18.3369	21.1997	20.7171	28.8913
FBgn0051697	0.458704	1.2606	1.46359	0.748394	1.16433	0.614227
FBgn0032803	1.07861	2.36278	2.84302	2.66703	1.77474	1.3564
FBgn0032804	0	0	0	0	0	0
FBgn0041180	18.5775	18.8774	19.1683	19.2713	14.1521	14.5479
FBgn0032809	0.221257	0	0.0588308	0	0.13615	0.23702
FBgn0032810	73.4269	75.272	66.9573	68.3018	55.9256	68.996
FBgn0027949	0	0.0411158	0.0716052	0	0	0
FBgn0032814	6.01275	5.91985	5.49103	4.21741	5.52398	5.71873
FBgn0000464	31.5435	30.1501	30.5798	28.1455	27.2127	31.1171
FBgn0005590	0.0460877	0	0.0366663	0.0430809	0.0423351	0
FBgn0032813	3.9547	2.93269	2.00291	2.04834	3.07087	1.95011
FBgn0032811	5.20159	7.02204	5.80888	6.27881	7.78297	6.45196
FBgn0032805	11.3071	12.1935	15.2607	20.1493	14.0477	10.9882
FBgn0032801	6.31779	5.11629	3.9876	5.86192	4.36442	3.47357
FBgn0032799	12.8796	8.49486	8.49297	8.00515	9.98603	9.84192
FBgn0032797	88.3402	92.1356	98.6486	76.0438	91.8898	87.4392
FBgn0032796	10.6096	10.8673	10.7905	10.3236	12.9295	14.5472
FBgn0032793	14.712	17.3402	17.865	16.2498	20.8021	14.1542
FBgn0032790	12.3246	7.60546	7.44532	9.03846	8.85324	8.4519
FBgn0032787	5.32562	3.80182	3.53885	3.83143	5.15435	4.38936
FBgn0024230	18.3786	16.1756	17.1898	15.5219	15.7664	14.7852
FBgn0032816	14.5518	12.0593	10.328	11.8692	9.86155	10.6329
FBgn0032819	5.44166	3.50891	3.41921	3.2027	5.47174	4.42898
FBgn0032822	5.12076	5.97025	4.95118	3.8922	3.72396	4.48818
FBgn0003931	0	0	0	0	0	0
FBgn0003923	0	0	0	0	0	0
FBgn0043021	0	0	0	0	0	0
FBgn0032833	589.986	556.094	448.198	387.126	546.942	469.521
FBgn0032835	63.1689	89.965	88.9265	123.021	85.0841	63.4084
FBgn0032836	330.395	338.533	334.962	384.204	279.084	331.94
FBgn0014000	124.895	135.915	133.475	154.951	117.642	103.972
FBgn0042129	10.3335	8.07882	9.45082	8.38825	4.35791	20.1353
FBgn0032834	9.081	11.4741	10.4909	12.6995	10.4052	8.88932
FBgn0053117	0	0	0	0	0	0
FBgn0044811	0	0	0	0	0	0
FBgn0032827	0	0	0	0	0	0
FBgn0003922	0	0	0	0	0	0
FBgn0032824	0	0	0	0	0.214554	0
FBgn0043022	0	0	0	0	0	0
FBgn0004811	12.3904	10.0316	11.2851	12.5758	11.536	13.879
FBgn0032821	16.3618	16.331	16.1806	16.4839	14.3866	20.0802
FBgn0032820	67.9093	53.5489	42.9834	52.2019	40.3484	47.8949
FBgn0032818	4.71747	4.18501	3.01042	2.36111	3.71264	3.40449
FBgn0032817	7.14285	7.51071	7.15883	6.70838	6.58898	7.2433
FBgn0032840	91.3764	85.4975	90.8096	96.1086	81.6565	77.9098
FBgn0019686	5.94039	7.97755	6.58871	6.14327	6.08068	4.81542
FBgn0045064	22.0799	18.1685	18.2323	16.24	13.9771	14.0574
FBgn0004374	0.215886	0.197764	0.270607	0.316279	0.298898	0.446001
FBgn0032846	6.4385	5.54063	4.07758	4.83857	5.40265	6.3538
FBgn0032848	0.548881	0.714516	0.66827	0.834925	0.719949	0.71177
FBgn0032850	3.7103	3.27693	3.68021	4.03907	2.37622	3.29504
FBgn0032849	9.13245	6.71041	6.84807	6.85403	6.72278	6.81347
FBgn0032847	23.391	15.9303	15.1417	11.8742	15.0341	13.119
FBgn0032845	17.6395	13.634	14.7303	14.7569	15.155	12.738
FBgn0032843	0.406915	0.53251	0.62599	0.270979	0.509731	0.217951
FBgn0003978	2.02746	2.33237	2.44468	2.6375	3.8298	2.8285
FBgn0014127	4.13158	3.44051	2.94666	3.72906	3.70153	3.48727
FBgn0032839	0	0	0	0	0	0
FBgn0040996	0	0.260348	0	0	0.143213	0
FBgn0003475	57.2655	59.4089	51.017	47.7776	42.759	53.3229
FBgn0015803	24.4927	33.7565	31.7419	27.434	29.4119	30.5711
FBgn0032857	10.6961	8.84356	9.38873	9.63257	10.4141	9.67495
FBgn0032856	4.61566	2.83954	1.71457	0.548451	1.08598	2.98123
FBgn0026756	0.294171	0.101054	0.17599	0.171411	0.271526	0.275736
FBgn0011638	29.0149	23.3102	21.7522	20.035	25.8506	21.5247
FBgn0032853	0	0	0	0.060177	0	0
FBgn0032867	0.249892	0.171687	0.1495	0.291221	0.230656	0.200771
FBgn0032868	0	0	0	0	0	0.14703
FBgn0051680	0	0	0	0	0	0
FBgn0032870	13.0723	22.4859	15.8537	12.6841	21.2195	12.6866
FBgn0042133	0.054074	0	0.0431337	0	0.199646	0.173779
FBgn0032871	5.07225	2.87639	1.54134	3.37779	3.1212	2.97554
FBgn0032873	6.75065	5.10613	4.44638	4.98226	4.83824	4.67307
FBgn0032877	1.87321	2.49285	1.38824	2.69014	2.52255	2.27267
FBgn0032880	64.2128	69.836	68.5156	65.7346	59.0249	64.3797
FBgn0032879	35.6324	44.3527	43.0744	41.1489	41.0301	37.1492
FBgn0032878	0	0.0243267	0.021183	0.0247582	0	0
FBgn0014859	2.68964	9.63123	17.1269	13.2428	3.49096	3.83848
FBgn0032876	22.2711	22.697	20.1635	19.5037	20.7306	19.051
FBgn0051678	17.3387	15.2022	15.224	15.5175	15.315	15.9445
FBgn0016054	0.141853	0.201143	0.262729	0.153532	0.235683	0.334315
FBgn0032869	0	0.0649065	0.0565188	0.132116	0	0.0759017
FBgn0051677	0	0	0	0	0	0
FBgn0032882	10.5172	18.4794	16.4232	12.8521	17.5505	14.3218
FBgn0011202	23.6808	25.5783	25.1605	24.8204	25.0128	24.823
FBgn0000251	0.048592	0	0	0	0.0224242	0.0260253
FBgn0032884	65.6704	61.9321	52.1499	53.1823	49.8899	45.2017
FBgn0032886	49.2536	36.9967	38.466	38.3297	38.0854	48.0615
FBgn0032889	64.7177	76.4116	69.4387	83.0571	70.3123	66.5523
FBgn0051673	27.2243	18.3461	20.3665	26.3804	19.5393	21.3422
FBgn0051674	2.35964	1.73319	1.491	1.29898	1.43956	1.48064
FBgn0051676	75.9528	77.7589	66.9311	56.8978	65.9308	69.1146
FBgn0032894	0	0	0	0	0	0
FBgn0032895	6.50177	3.83607	4.79076	4.98289	6.00128	6.31568
FBgn0032897	389.873	404.912	381.881	349.647	415.958	427.843
FBgn0032899	101.446	82.0952	84.8455	90.8022	92.9854	90.1973
FBgn0051675	5.06384	4.89088	4.43447	3.64343	5.63933	3.77362
FBgn0032900	30.907	18.3821	26.365	32.4958	24.1164	23.8661
FBgn0032908	0.809122	1.30014	1.312	1.12534	0.954973	0.497323
FBgn0032906	2.24057	1.8371	1.82945	3.26725	3.83023	2.20539
FBgn0032901	53.4051	67.5903	78.4665	72.2014	65.2789	61.0596
FBgn0028986	0	0	0	0	0	0
FBgn0032891	0.0662155	0.0606573	0.0880313	0.0205778	0.14261	0.141865
FBgn0067312	0	0	0	0	0	0
FBgn0053322	0	0	0	0	0	0
FBgn0032883	8.07137	6.9859	7.0304	6.22759	6.86775	7.97056
FBgn0032881	10.1617	9.67075	9.12911	8.32428	10.3819	10.5689
FBgn0010395	2.57506	2.81091	2.27208	3.05076	2.32881	5.17392
FBgn0032911	14.4831	12.9357	10.5844	10.4845	14.882	16.9066
FBgn0032913	0	0.0415753	0	0	0	0.0486182
FBgn0032916	4.62935	4.31027	4.57052	3.9976	6.16433	4.7559
FBgn0040297	41.5868	36.2935	34.4731	33.3955	34.4467	38.2514
