FBID	ZT0	ZT4	ZT8	ZT12	ZT16	ZT20
FBgn0010258	0.43741	0.303593	0.302687	0.40606	0.479534	0.113224
FBgn0003060	0.589589	0.120776	0.270771	0.528666	0.242365	0.399735
FBgn0038160	10.5097	9.15841	11.4758	4.54735	8.02363	9.91837
FBgn0000576	0.757245	1.20689	0.938856	0.915993	0.668748	1.00185
FBgn0047199	0	0	0	0	0	0
FBgn0016672	45.4639	41.0032	35.7247	28.837	41.229	36.998
FBgn0015270	0.106794	0.0741244	0.0554316	0.0270413	0.0585424	0.0276445
FBgn0038195	62.5339	62.4275	53.8496	51.8571	59.7653	76.6163
FBgn0038196	13.4119	13.869	9.35903	7.07661	12.4795	12.4864
FBgn0038191	0.0160079	0	0	0	0	0
FBgn0038190	0	0	0.0696327	0	0.0353833	0
FBgn0038189	0	0	0	0	0	0
FBgn0038188	0	0	0	0	0	0
FBgn0008646	0.149597	0.230735	0.181161	0.22725	0.164003	0.28397
FBgn0038186	0	0	0.102093	0	0	0.203675
FBgn0051495	1.54861	1.53545	1.49197	1.26958	1.21266	1.22166
FBgn0002862	0	0.180933	0	0	0	0
FBgn0038197	20.7001	20.2	25.7599	22.5624	18.9571	21.6611
FBgn0038198	85.1851	86.9093	79.7144	88.1531	75.2396	106.236
FBgn0038203	0.142976	0.0882092	0	0.0482649	0	0
FBgn0038206	7.65694	9.00819	10.5267	8.90925	8.75152	8.39189
FBgn0038210	0	0	0	0	0	0
FBgn0027083	3.74798	4.26886	3.61987	2.71483	4.19439	3.75798
FBgn0038214	20.0387	21.9738	15.1015	10.0078	11.5861	11.0846
FBgn0038213	0.103338	0.382527	0.429058	0.261631	0.283224	0.320989
FBgn0027563	10.8228	13.0701	15.5364	7.9677	12.5803	10.5701
FBgn0053329	4.466	4.4025	5.27395	3.1463	3.22858	3.61887
FBgn0053109	0.348767	0.107586	0.18101	1.76602	0.382354	0.180557
FBgn0051326	48.2339	44.1539	49.493	36.006	28.3749	35.3819
FBgn0038211	56.2908	50.422	53.9907	30.4443	29.1021	41.4905
FBgn0011582	13.1205	12.0837	12.4675	15.5492	13.9649	12.6186
FBgn0051327	0.0190213	0	0.0197441	0	0	0
FBgn0051533	0.0574059	0	0	0	0	0
FBgn0038209	0	0	0	0	0	0.0666577
FBgn0038208	0	0.0286793	0	0.0156923	0.0169874	0.0160437
FBgn0038207	2.04392	0.904628	0.553455	1.25995	0.487119	1.10414
FBgn0010340	12.2355	10.8437	9.11873	8.87468	10.5882	12.1987
FBgn0020510	12.7179	12.879	12.1088	10.4198	12.0535	10.8984
FBgn0038205	0.308756	0.321447	0.260396	0.273598	0.296178	0.179823
FBgn0038204	0	0.0584002	0	0.0639089	0	0.0653403
FBgn0038202	13.7471	12.2618	12.4326	12.4853	13.0027	11.0842
FBgn0038200	0.0933702	0.518444	0.387672	0.47279	0.409448	0.0966757
FBgn0038199	1.60634	1.62169	2.1979	1.25705	2.4014	0.982802
FBgn0011971	0	0	0	0	0	0
FBgn0038219	0	0	0	0	0	0
FBgn0038221	0.0583763	0.215986	0.0908684	0.147702	0.0959353	0.181235
FBgn0004855	26.2035	27.0205	23.4412	23.7493	27.5117	30.7412
FBgn0051321	11.2005	8.21229	7.12004	5.295	4.23327	6.43175
FBgn0013767	32.2502	37.7713	30.622	20.3458	34.7763	30.2169
FBgn0011474	5.56895	5.37628	5.63074	5.22763	5.81905	5.88286
FBgn0038224	722.235	672.362	592.313	587.805	610.961	577.547
FBgn0003480	0.728774	0.936704	1.09267	0.615037	0.976501	0.628811
FBgn0038225	0	0.318125	0.118941	0.116045	0	0.118644
FBgn0024321	19.9507	23.3848	21.9902	24.6745	19.637	19.5786
FBgn0051320	3.88502	4.91267	4.70988	4.50509	4.04782	3.71549
FBgn0038223	14.8758	14.8588	13.9729	18.0089	12.9932	13.938
FBgn0003567	7.32841	6.76662	5.77297	5.32771	6.66001	9.80798
FBgn0038218	0	0	0	0	0	0
FBgn0038217	0	0	0	0	0	0
FBgn0038234	3.05546	2.66127	2.79843	1.0011	2.75858	3.81496
FBgn0038236	126.679	108.816	91.7758	113.077	78.2093	79.2704
FBgn0038239	0	0	0	0	0	0
FBgn0038240	0	0	0	0	0	0
FBgn0038242	0	0	0	0	0	0
FBgn0020299	14.9851	13.3248	14.4689	16.6542	14.3052	14.7502
FBgn0038246	59.4577	58.4927	48.6075	56.9195	50.8752	58.357
FBgn0013981	562.028	474.909	510.826	426.803	372.096	467.412
FBgn0038247	0.124422	0.331884	0.250703	0.192713	0.12838	0.121249
FBgn0038250	9.63781	11.7119	11.8735	5.81681	8.85831	11.7934
FBgn0038251	6.43339	5.51347	4.76144	6.24168	5.57511	5.01651
FBgn0038252	0	0	0	0	0	0
FBgn0025808	2.65762	2.81468	2.14558	2.09333	3.07541	1.98734
FBgn0038248	0	0.0274026	0.015368	0.0449812	0.0486936	0.0153296
FBgn0003169	26.5252	23.8891	25.1427	30.7746	24.0042	31.4147
FBgn0038244	9.39326	9.09584	9.29437	7.91853	9.14109	12.0607
FBgn0004629	497.303	499.535	525.862	406.606	575.627	619.362
FBgn0038243	20.9544	15.8067	19.0825	16.021	20.0149	23.6618
FBgn0051313	36.8815	26.3204	31.2288	24.4108	40.6058	45.1753
FBgn0038241	0	0	0	0	0	0
FBgn0038238	0.207357	0.28784	0.215236	0.104997	0.113663	0.322046
FBgn0038237	25.8757	26.7874	27.0392	28.6929	27.3192	34.3684
FBgn0038235	5.75899	4.54959	3.49921	2.77387	5.46664	4.29035
FBgn0038233	6.7151	5.76596	5.78708	5.12126	7.09956	7.67295
FBgn0038260	0.83791	1.57586	0.673354	2.51833	2.63728	1.95904
FBgn0038261	0.319662	0.566995	0.525363	0.566524	0.292038	0.579213
FBgn0038262	1.15258	1.51698	0.877339	0.57065	0.673905	0.530391
FBgn0038266	0	0	0	0	0	0
FBgn0038268	4.03597	3.78807	3.68086	3.69972	4.58373	4.65465
FBgn0067628	1.59214	0.982271	1.23948	1.07493	0.727276	1.60271
FBgn0067629	2.53672	1.98945	1.56201	1.61106	2.21538	1.7807
FBgn0038271	207.116	198.547	182.154	139.449	207.76	242.461
FBgn0038273	0	0.126461	0.106383	0.0345974	0.0374528	0.0353723
FBgn0038275	0.847751	0.849909	0.733303	0.858535	1.31664	1.38979
FBgn0038279	11.4373	11.1254	11.7807	11.7669	10.7428	10.0518
FBgn0028662	134.22	127.165	109.843	151.026	109.048	131.432
FBgn0038277	0.142335	0.0658579	0.0738751	0	0.234074	0.736904
FBgn0038274	4.17211	4.01542	4.20072	2.99987	5.03127	4.29821
FBgn0038272	6.22032	5.79031	5.20332	3.70555	6.85946	5.45551
FBgn0004597	6.97333	6.17067	6.18161	5.20631	7.31006	5.48102
FBgn0038269	4.8806	4.8824	5.44068	4.12456	6.00997	5.62265
FBgn0038258	0.0195275	0.0180718	0	0.0197748	0	0
FBgn0038257	12.1122	17.8824	27.1828	8.84285	13.1148	13.2211
FBgn0011217	267.715	262.87	277.992	354.88	281.907	276.415
FBgn0038256	27.0699	29.4012	23.6909	22.1652	23.8851	25.0899
FBgn0038280	0.0450158	0	0	0	0	0
FBgn0038281	0	0	0	0	0	0
FBgn0038291	2.81742	3.70819	6.07642	3.89946	2.23076	3.79232
FBgn0038292	0	0.311172	0.0775607	0.037836	0.0819173	0.0773668
FBgn0038296	1.61021	2.01222	1.5738	1.77736	2.16471	2.00474
FBgn0038294	1173.03	1136.81	1070.6	1326.79	1133.5	914.694
FBgn0038290	39.8162	41.796	35.5349	31.9024	32.096	40.2962
FBgn0038286	31.5178	29.3508	28.626	24.7454	38.6475	29.9637
FBgn0038285	0.0863038	0	0	0	0	0
FBgn0038300	2.64254	2.93927	3.08581	1.98138	3.70484	3.0781
FBgn0038302	5.07871	5.52938	4.13466	2.62208	5.34945	5.36161
FBgn0038304	6.25996	7.76663	7.24758	5.76485	6.31605	6.16106
FBgn0038307	8.5337	6.45372	4.38135	5.57565	7.14237	8.45577
FBgn0014879	11.43	11.7224	10.0153	10.8738	13.7241	12.6031
FBgn0016691	310.104	260.353	250.412	255.775	225.072	317.782
FBgn0038312	3.72289	3.54464	3.90151	3.55273	4.31688	4.2624
FBgn0038313	2.0382	3.47771	2.31398	2.58015	3.28191	4.41855
FBgn0004117	95.1274	90.7656	89.1885	63.1956	94.7785	65.1019
FBgn0038315	0.322244	0.447355	0.167212	0	0.353273	0.100048
FBgn0026441	6.13395	5.8989	4.56851	5.21294	4.85285	4.71422
FBgn0000533	2.35049	2.30886	2.87673	2.03348	2.72455	2.90219
FBgn0038319	6.38106	5.08296	4.69516	2.61761	4.51613	5.18521
FBgn0038320	17.4401	15.719	17.1145	16.0842	16.0832	16.6349
FBgn0021750	5.74801	7.17259	5.81022	4.35312	5.18234	6.0751
FBgn0051301	10.5307	11.7617	9.49851	6.72975	10.3903	7.74524
FBgn0038324	2.50873	2.4457	2.1071	2.81216	2.68734	2.9148
FBgn0038326	16.8337	18.52	17.9	16.8041	15.3305	20.564
FBgn0038327	13.6693	15.7361	12.4857	9.24205	14.2562	13.3268
FBgn0038331	60.9057	52.4997	47.6747	56.5433	48.8015	56.9522
FBgn0041188	45.5991	46.0397	44.6277	45.1513	40.7914	36.2317
FBgn0038339	0.187237	0.0115507	0.0462205	0.0252816	0.0136835	0.09047
FBgn0038337	5.75987	5.32416	4.69964	4.56254	5.69403	5.12615
FBgn0038334	0	0	0	0	0	0
FBgn0038332	2.67771	3.07307	2.13858	2.67561	2.49784	2.93634
FBgn0038330	9.91155	10.3864	10.5605	9.62432	9.39594	8.93436
FBgn0026737	9.09508	6.73473	5.17725	5.85615	5.49027	8.73309
FBgn0026634	8.10174	7.46607	7.11988	6.72242	7.50115	7.96561
FBgn0038325	7.79472	6.38596	7.64701	6.65368	7.24544	6.8027
FBgn0019925	76.4345	77.8142	70.7076	58.9814	59.7652	57.3407
FBgn0038321	20.8569	19.4673	17.4155	15.649	18.5139	24.4684
FBgn0013269	13.6536	12.7969	9.8709	9.01205	13.5338	14.0015
FBgn0038318	9.10632	8.60955	8.13447	7.2483	8.53846	7.34351
FBgn0038316	23.5453	24.2749	16.6031	25.3558	23.3591	40.724
FBgn0011476	12.3919	13.1161	9.02311	7.25202	12.4758	13.6667
FBgn0027378	3.47665	3.42269	3.14806	2.27611	2.51391	2.91042
FBgn0000283	10.1145	11.2414	9.58204	8.71	10.7656	12.0139
FBgn0038311	1.93911	2.09431	1.52412	2.09783	2.23658	1.49477
FBgn0038309	0.18281	0.338354	0.379512	0.185135	0.300622	0.315469
FBgn0045035	3.9179	3.51242	3.45554	4.10353	3.93087	4.12904
FBgn0038306	15.933	15.9268	10.5555	12.0554	13.753	15.0236
FBgn0051344	11.1592	9.36888	8.63769	7.7283	11.6033	11.8719
FBgn0051155	5.75126	5.95788	5.25699	4.43352	5.36406	7.55469
FBgn0038303	12.361	11.6845	12.1211	11.1619	12.0984	11.9897
FBgn0038301	18.661	16.4952	12.9536	14.8504	15.1844	24.4468
FBgn0038299	7.43759	7.45953	7.51811	6.78293	8.7942	8.18473
FBgn0028984	38.6475	31.2743	35.0421	29.3286	28.7687	32.9605
FBgn0000047	2.19897	2.95709	2.03288	1.07868	1.77038	2.56142
FBgn0038342	0	0	0.0731146	0	0	0.0729318
FBgn0019940	287.062	335.891	409.316	316.857	440.319	263.711
FBgn0038344	3.64397	3.94845	3.77508	4.30657	3.74666	4.12463
FBgn0038345	0	0	0	0	0	0
FBgn0038350	0.0263814	0.0244141	0	0	0.014461	0.040973
FBgn0038349	26.6797	26.6143	31.5207	29.1371	28.3876	30.2027
FBgn0038348	0.0766531	0.0945824	0.0265219	0.0388141	0.126052	0.105822
FBgn0051296	0.070541	0.0652805	0.366111	0.0892518	0.386192	0.219116
FBgn0038343	17.518	16.3383	13.6377	9.14762	13.5035	14.5956
FBgn0053207	5.29446	5.562	5.14962	5.7987	5.96556	5.01492
FBgn0051446	0	0	0	0	0	0
FBgn0038353	0.623666	0.346294	0.453155	0	0.265913	0.319797
FBgn0038354	4.95601	4.86334	4.15429	4.01525	2.68589	5.20892
FBgn0038355	0	0	0	0	0	0
FBgn0038356	0	0	0	0	0	0
FBgn0038358	0.228077	0.237452	0.118372	0.144361	0.343806	0.147595
FBgn0038359	0	0	0	0	0	0
FBgn0038360	5.84357	5.47217	4.54921	4.22707	5.30046	4.06964
FBgn0038361	0.18589	0.22937	0.192992	0.188289	0	0.0641898
FBgn0038363	57.9645	48.6558	42.1778	57.4467	41.1891	50.1618
FBgn0038365	0.761689	0.787815	0.558093	0.544502	1.228	0.788654
FBgn0026616	35.8769	23.2383	21.6787	22.6034	27.9315	31.7497
FBgn0038366	1.63086	1.7674	2.07149	1.49948	1.83497	1.6886
FBgn0038369	12.4678	15.7529	12.1867	14.6784	13.9326	10.5426
FBgn0003483	0.684677	0.693021	0.399765	0.812563	0.680243	0.587071
FBgn0038373	0	0.0845886	0	0.0308559	0.0334025	0
FBgn0038377	0.0524039	0	0	0.106147	0.0574504	0
FBgn0051183	7.4188	7.57578	6.78605	5.63247	6.44012	7.47542
FBgn0038376	20.5341	21.6288	19.1722	16.5108	20.1736	22.0267
FBgn0038371	0.53264	0.568753	0.51035	0.414935	0.494098	0.636342
FBgn0017567	200.273	171.28	172.003	130.845	161.356	191.314
FBgn0003227	0.458323	0.503731	0.290955	0.34558	0.450073	0.439766
FBgn0000246	5.50387	5.31292	4.27971	5.6957	5.87997	4.86998
FBgn0038357	0	0	0	0	0	0
FBgn0051294	0	0	0	0	0	0.0733633
FBgn0051292	0	0	0	0	0	0
FBgn0038381	6.1363	4.75783	5.33658	6.44949	4.21816	5.28889
FBgn0038385	1.12695	1.90704	1.83822	1.27172	1.83557	1.71694
FBgn0038387	7.04078	5.39503	4.15412	7.91293	5.84995	6.82878
FBgn0013334	414.653	396.51	356.461	389.02	339.731	343.006
FBgn0038389	9.27108	10.6611	7.75309	6.55661	9.47254	10.8138
FBgn0038390	0.307517	0.462449	0.418952	0.447678	0.337131	0.298503
FBgn0022787	14.1774	17.3705	16.0015	12.3799	13.868	13.3978
FBgn0038391	0	0	0	0	0	0.0740674
FBgn0003117	1.68535	1.31772	1.32504	1.5339	1.28479	1.41097
FBgn0038394	0	0	0	0	0	0.0586205
FBgn0038396	1.8613	2.00958	2.83364	1.69648	1.56442	1.79872
FBgn0027948	26.0612	25.0071	27.2414	26.7221	26.6987	25.3113
FBgn0038398	21.141	17.64	17.1938	14.4605	13.9441	32.1881
FBgn0010379	22.1385	22.7942	25.4638	23.8531	23.9959	23.4138
FBgn0052855	1.48025	0.782768	0.987734	0.669284	0.434681	1.36842
FBgn0038397	0.37924	0.0684798	0.134417	0.0562045	0.27382	0.0574633
FBgn0024222	7.76971	7.34349	8.56492	7.14537	8.28835	7.51931
FBgn0038395	14.0536	13.7728	6.60152	3.22091	3.4194	5.72515
FBgn0002783	6.95978	6.17257	5.8195	5.25315	6.10433	8.30849
FBgn0052856	4.34409	3.91797	2.84813	1.85237	3.13319	3.4331
FBgn0038388	23.1372	21.8713	18.0037	22.7947	18.7246	23.1681
FBgn0051088	0.388432	0	0	0	0	0
FBgn0038386	0	0	0	0	0	0
FBgn0027657	104.431	104.44	106.056	81.3163	87.4163	117.563
FBgn0038380	0.525099	0.31239	0.155729	0.189921	0.452309	0.349514
FBgn0003319	0.120385	0.284754	0.180508	0.0406233	0.0146397	0.0830904
FBgn0038401	8.59724	9.65235	7.85939	9.67891	9.44951	9.73754
FBgn0063649	10.4642	10.6325	11.9943	12.9945	10.3847	8.40002
FBgn0038404	0.573315	0.574775	0.644692	0.459647	0.576149	0.921408
FBgn0051287	0	0.154571	0.259852	0	0	0.0864005
FBgn0040071	7.46428	8.24758	9.70778	7.81298	7.32639	6.01307
FBgn0020407	2.06519	2.10423	2.33854	2.23934	1.82955	2.46229
FBgn0020399	0.0441038	0.285704	0.0457797	0.0446649	0	0.0456652
FBgn0038412	4.49852	4.43242	4.66945	3.4838	4.75767	3.53443
FBgn0011858	0	0	0	0	0	0
FBgn0012011	0	0	0	0	0	0
FBgn0038414	0	0	0	0	0	0
FBgn0038415	0	0	0	0	0	0
FBgn0038416	0	0	0	0	0	0
FBgn0040271	20.1627	18.6991	19.0078	20.6884	20.066	17.8391
FBgn0040237	7.06587	6.17609	4.10849	7.48453	6.38773	7.21075
FBgn0038407	40.0584	40.6401	35.8729	25.5251	37.9152	47.6852
FBgn0024491	7.84092	8.39825	6.45984	7.51039	7.5996	10.4633
FBgn0038402	2.92018	2.84144	1.83602	2.90607	2.96085	6.7465
FBgn0038400	50.9647	51.4531	50.4464	31.3897	39.3815	53.2972
FBgn0038418	1.77564	1.4126	1.50359	1.68781	1.36606	1.54821
FBgn0027095	62.2823	59.4218	56.2599	31.9127	56.3312	37.6176
FBgn0051279	0.21674	0	0.112396	0	0	0
FBgn0051282	0	0	0	0	0	0
FBgn0038424	5.46187	5.31377	5.08793	4.46762	5.71917	6.2715
FBgn0038425	1.62844	1.21536	2.01469	1.14195	1.71463	1.62793
FBgn0038429	3.42335	2.48307	2.497	2.7173	3.38111	3.64032
FBgn0038431	0	0	0.136587	0	0	0
FBgn0038432	9.53826	8.5562	8.38218	10.8745	9.23792	8.17946
FBgn0027053	12.4805	13.3802	12.811	11.5537	14.0957	22.8878
FBgn0038435	0.600713	1.13322	0.935312	0.889123	0.859586	0.980823
FBgn0038436	1.40924	1.49291	0.808383	1.12672	1.03675	1.05595
FBgn0038445	0.0331922	0.0307169	0.0344534	0.0336144	0	0.0343672
FBgn0038446	17.0942	16.3713	15.0615	11.8766	15.9075	12.3484
FBgn0028381	0	0	0	0	0	0
FBgn0038439	0.270957	0.125375	0.0962179	0.0722114	0.132891	0.184572
FBgn0038438	8.822	8.12684	7.69373	8.56706	7.90507	11.762
FBgn0038437	25.1088	21.2588	15.342	11.5419	24.208	21.5726
FBgn0044826	13.8418	13.6159	13.64	15.7422	12.9348	12.994
FBgn0038428	9.21103	9.75673	7.54872	8.42199	10.1797	9.15559
FBgn0038426	11.2322	8.40738	6.85823	6.52394	6.51911	11.1168
FBgn0051497	0	0	0	0	0	0
FBgn0003513	1.51316	1.66276	1.4482	1.52287	1.5789	1.5826
FBgn0038423	0.376159	0.174053	0.13015	0.0634898	0.0687297	0.130147
FBgn0038422	3.53538	2.98579	3.93149	4.98568	5.934	3.64657
FBgn0038421	83.0393	71.9493	62.2523	73.0931	60.2005	66.1478
FBgn0038420	24.2398	29.6398	27.4343	34.6398	25.4287	18.6819
FBgn0038419	1.06787	1.11669	1.41488	0.945881	1.49052	1.19944
FBgn0038447	0.407319	0.532156	0.447666	0.291177	0.183871	0.372122
FBgn0027109	21.5742	23.7782	18.7794	17.4613	19.2776	28.144
FBgn0038449	0	0.0601826	0	0	0	0
FBgn0038450	0	0	0	0	0	0
FBgn0038451	0	0	0	0.0652394	0	0
FBgn0015520	14.1943	12.5159	12.4033	14.7326	14.7715	13.7706
FBgn0038453	27.2086	26.9475	26.4614	29.491	23.6481	30.3038
FBgn0015019	12.2232	12.4359	11.1629	7.62604	13.429	8.93518
FBgn0015230	0	0	0	0	0	0
FBgn0020556	0	0	0	0	0	0.0959969
FBgn0063261	0	0	0	0	0	0
FBgn0003944	0.264805	0.106394	0.112441	0.146272	0.17154	0.386349
FBgn0051217	12.1345	12.0575	11.2146	7.45696	10.6878	15.8655
FBgn0038455	10.2485	11.7447	10.1419	14.0895	7.859	8.52205
FBgn0015351	3.48431	5.63147	4.68643	4.72141	4.14266	4.11578
FBgn0038454	0.535497	0.605675	0.586723	0.51218	0.684908	0.462047
FBgn0038452	0.0656563	0.12152	0.136302	0.0332457	0	0.0679807
FBgn0022344	26.8409	22.193	22.8688	19.8108	22.8708	30.6173
FBgn0027562	31.4276	29.423	42.4217	42.8076	34.6904	38.7224
FBgn0020907	321.997	309.66	301.195	291.395	236.486	213.357
FBgn0038458	0	0	0	0	0	0
FBgn0043069	0	0	0.0417945	0.113067	0	0.0385331
FBgn0038463	15.4086	19.7689	23.9912	15.9866	15.3273	19.4685
FBgn0038465	56.9973	59.0968	65.3454	53.1877	60.0738	65.2325
FBgn0038466	0.0886562	0.0614968	0.138095	0.0897858	0.0971858	0.183691
FBgn0038467	17.0769	20.7122	17.8419	20.9433	13.6914	17.5656
FBgn0038462	5.94179	6.47576	3.81936	7.63676	6.88929	8.08345
FBgn0038461	4.53016	4.45456	4.19435	4.67184	4.70366	4.73904
FBgn0038460	29.2599	27.149	18.8371	20.9238	28.1806	24.1752
FBgn0015011	5.01681	5.77896	5.4165	6.41142	5.6728	4.09425
FBgn0015008	0.0289403	0.0803462	0	0.0293084	0.0634545	0
FBgn0000015	0	0	0.0117967	0.0168568	0.0149739	0.327441
FBgn0000014	0	0.0118696	0.0116738	0.0649491	0.0562473	0.697959
FBgn0038468	0	0	0	0	0	0
FBgn0051268	0.725172	1.11849	1.00364	0.839311	0.454286	0.859391
FBgn0038471	16.1075	16.2838	12.8569	15.5587	12.8215	17.9987
FBgn0038476	35.4854	35.5591	28.5941	45.3307	38.7431	66.3654
FBgn0038478	5.3092	5.21303	4.86775	4.464	5.311	4.63686
FBgn0051269	0	0	0	0	0	0
FBgn0051265	0	0	0	0	0	0
FBgn0051267	0	0	0	0	0	0
FBgn0038484	0.0541824	0	0.168723	0.0548716	0	0
FBgn0038485	0	0	0	0	0	0
FBgn0038486	0	0	0	0	0	0
FBgn0038490	2.26625	1.58711	1.27155	2.29508	1.81301	1.96597
FBgn0038491	9.34968	5.5466	5.99409	10.1296	4.4026	5.66593
FBgn0038494	14.0152	13.6072	11.8583	16.0848	12.301	11.2968
FBgn0051262	0.214381	0.13555	0.126698	0.314341	0.20564	0.202221
FBgn0038492	0.0470121	0.0248607	0.0209136	0.0136029	0.0147255	0
FBgn0038488	14.3605	13.1711	14.1552	16.2856	12.1935	14.0879
FBgn0038487	0.0517807	0.0958384	0	0.0524393	0.170302	0.160841
FBgn0038482	0	0	0	0	0	0
FBgn0038481	0	0	0	0	0	0
FBgn0038479	0	0	0	0	0	0
FBgn0038475	7.1913	7.19967	7.03962	5.22044	4.89566	5.58766
FBgn0038473	16.9927	16.8767	10.8002	9.99313	17.5752	18.2675
FBgn0038472	6.0358	4.36945	4.90096	4.83091	3.94889	4.68711
FBgn0038470	0.840061	0.826929	0.658362	0.972328	0.789594	0.567568
FBgn0038469	0	0	0.026371	0	0.0557075	0
FBgn0051418	0	0	0	0	0	0
FBgn0051419	0	0	0	0	0	0
FBgn0028992	21.809	22.5276	22.2927	17.8795	23.3627	20.0434
FBgn0038505	0	0	0	0	0	0
FBgn0038506	0	0	0	0	0	0
FBgn0038507	0	0	0	0	0	0
FBgn0038508	0	0	0	0	0	0
FBgn0053333	0	0	0	0	0	0
FBgn0038511	0.0831521	0.153902	0.0863116	0.134736	0.0364639	0.223849
FBgn0038512	0	0	0	0	0	0
FBgn0000564	1.33317	0	0.498064	0.194289	0	0.993759
FBgn0038510	1.47454	1.55279	1.47779	1.4418	0.61317	1.10557
FBgn0038509	0	0	0	0	0	0
FBgn0038504	56.3021	55.0741	60.17	64.9217	59.1606	53.3295
FBgn0038499	24.4313	23.6	22.5279	18.0975	25.8187	16.59
FBgn0038498	22.8754	21.6732	20.6416	28.3657	19.6461	21.3608
FBgn0038516	12.8943	18.0126	16.7743	13.656	16.4085	21.5591
FBgn0025571	15.6453	15.1637	12.6925	10.8818	13.1749	14.0262
FBgn0038523	0	0.127016	0	0.138998	0	0
FBgn0003375	0	0	0	0.111515	0	0
FBgn0038524	12.0571	11.9652	12.5755	10.0083	12.7798	11.2817
FBgn0038525	0.743415	0.491411	0.110238	0.322659	0.349289	0.439848
FBgn0038526	1.38086	1.35689	0.627079	0.437005	0.756916	0.71487
FBgn0012002	0	0	0	0	0	0
FBgn0038528	0	0	0	0	0	0
FBgn0051570	0	0	0	0	0	0
FBgn0011945	0	0	0	0	0	0
FBgn0038530	0.0885373	0	0.183803	0	0	0
FBgn0038531	0.121565	0	0	0	0	0
FBgn0051573	0	0	0	0	0	0
FBgn0051578	0	0	0	0	0	0
FBgn0051579	0	0	0	0	0	0
FBgn0051577	0	0	0	0	0	0
FBgn0038532	9.98196	9.67602	9.33938	8.86015	10.6344	7.82757
FBgn0051576	0	0	0	0	0	0
FBgn0000063	0.751505	0.556371	0.416016	0.507245	0.741489	0.945839
FBgn0038536	6.34852	3.67193	5.35417	5.68302	4.03922	3.63877
FBgn0051360	20.7422	15.7323	16.5362	24.5792	19.2233	20.2588
FBgn0051249	6.33714	6.50102	6.88389	5.32325	6.40886	6.51062
FBgn0051251	1.89582	1.96085	1.44695	2.03287	2.68968	3.1176
FBgn0038533	28.3378	28.3149	28.2956	39.8761	25.4388	36.6232
FBgn0051575	0	0	0	0	0	0
FBgn0051580	0	0	0	0	0	0
FBgn0051568	0	0	0	0	0	0
FBgn0051569	0	0	0	0	0	0
FBgn0051591	0	0	0	0	0	0
FBgn0011994	0	0	0	0	0	0
FBgn0011993	0	0	0	0	0	0
FBgn0038529	0.0671778	0	0	0	0	0
FBgn0011840	0	0	0	0	0	0
FBgn0038527	0	0	0	0	0	0
FBgn0011944	0	0	0	0	0	0
FBgn0004554	0.733203	0.452333	1.29706	0.281206	0.152194	0.575023
FBgn0038519	74.2527	71.0512	66.7773	43.335	64.0931	67.765
FBgn0010926	2.06394	2.10587	2.05048	2.51891	2.66886	2.39277
FBgn0038515	20.2091	18.1163	18.2215	15.7619	18.7825	17.5524
FBgn0016650	11.2541	11.837	12.4858	11.0619	11.9871	6.92757
FBgn0038540	5.73641	5.66253	4.56502	5.61573	3.87811	5.64251
FBgn0038541	1.72662	1.4457	1.68649	1.42835	2.10617	1.38939
FBgn0038545	31.8788	37.79	29.8603	31.5009	39.2786	39.6146
FBgn0038558	0	0	0	0	0	0
FBgn0038552	10.5006	10.5326	13.5366	12.9325	12.2917	14.9758
FBgn0038551	5.83778	6.38469	6.74819	4.97148	6.39996	5.56364
FBgn0038550	0.282023	0.217493	0.195159	0.142805	0.309182	0.0973357
FBgn0038549	2.54598	2.53283	2.04811	2.51391	2.79116	2.27365
FBgn0038548	2.20486	1.78931	1.58444	2.0955	1.33875	2.49365
FBgn0038546	7.91223	8.57982	8.68308	7.09537	8.34311	9.66196
FBgn0038542	5.68891	4.37788	4.56463	4.36053	5.09784	5.42602
FBgn0038539	0.117391	0.108638	0.121853	0.118885	0.128696	0
FBgn0000477	87.4923	86.449	103.645	102.491	94.7931	109.953
FBgn0038564	32.2509	27.3229	32.5117	43.2972	29.3451	29.3188
FBgn0038565	0.24872	0.427463	0.110645	0.215901	0.350579	0.367893
FBgn0038566	0	0	0	0	0	0
FBgn0003499	4.82337	7.65496	7.79787	8.39375	5.07989	4.01327
FBgn0051242	0	0	0	0	0	0
FBgn0051518	0	0	0	0	0	0
FBgn0038567	0	0.104952	0	0	0	0
FBgn0038568	0	0	0	0	0	0
FBgn0010389	12.7105	9.99496	11.7679	11.4608	11.3524	8.63783
FBgn0022943	6.84287	4.7772	4.11219	6.68676	3.94834	7.20942
FBgn0042693	75.3552	71.1766	75.252	84.7513	65.1824	72.6483
FBgn0038576	3.61933	2.83068	3.36021	2.5813	4.05199	3.53634
FBgn0038578	5.6424	6.34225	7.24745	5.03578	5.90332	7.04259
FBgn0028499	2.92387	3.12917	3.15883	2.67905	3.09828	3.17153
FBgn0038581	8.48839	5.67859	5.5201	4.2464	6.35338	7.83588
FBgn0038582	4.06154	4.14748	4.07049	2.34028	3.60818	3.04522
FBgn0038585	10.4708	10.2366	9.58672	4.89415	11.5969	9.34036
FBgn0011701	22.9796	22.9152	21.0068	22.5257	21.1535	16.4299
FBgn0020238	201.652	200.596	197.019	176.596	169.716	160.48
