ID	Symbol	RP24	qVal	pVal	SP	PVEC	Phase	Max/Min	Median	Non-Zero
FBtr0080129	CG7296-RA	-0.388254	0.106663	0.0726	0.366251	9.505524	19.531132	3.453481	9.99	1
FBtr0306854	CG15715-RB	-2.533118	NOTEST	NOTEST	-0.625128	38.757682	22.620183	1.602332	133.799	1
FBtr0082559	CG10014-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0112525	CG34323-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0086021	Ars2-RC	-2.05171	NOTEST	NOTEST	-0.406336	8.796197	19.253786	29127.7	0.0	0
FBtr0078521	CG32453-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0077607	CG9664-RA	-2.301065	NOTEST	NOTEST	-0.418398	15.220469	1.784725	146375.0	0.175977	0
FBtr0331660	Ndae1-RF	-2.849722	NOTEST	NOTEST	2.242884	28.99323	0.392982	12.371631	1.41659	1
FBtr0081821	CG11052-RA	-1.492917	NOTEST	NOTEST	2.429877	0.199768	1.033387	179996.0	0.411393	0
FBtr0343009	CG33143-RE	-0.640299	0.135685	0.1153	1.048136	52.547805	3.690815	2.359717	7.28319	1
FBtr0333506	Glut1-RU	0.484762	NOTEST	NOTEST	1.227211	70.608443	2.956635	192911.0	0.995765	0
FBtr0075837	CG14113-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0308691	RhoGAP102A-RD	-3.021262	NOTEST	NOTEST	-2.504511	4.438638	19.236965	1.463484	11.0993	1
FBtr0070029	Or19a-RB	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0077802	CG31681-RA	-1.991759	NOTEST	NOTEST	-0.247167	0.0	-0.0	6404.4	0.0	0
FBtr0290066	Rbp6-RD	-0.708598	0.139146	0.121	-0.057351	16.834212	9.533857	2.278513	1.266855	1
FBtr0100316	CadN-RL	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0331638	Cnot4-RK	0.07409	0.048672	0.0152	0.854981	46.565714	16.596046	12.106756	4.141655	1
FBtr0083864	CG10887-RA	-1.383873	NOTEST	NOTEST	-0.765148	19.16101	22.657551	4659.8	0.0	0
FBtr0340001	Pgant1-RC	-0.4323	0.11413	0.0826	-0.125486	41.162476	2.052802	1.481233	6.374265	1
FBtr0346811	l(3)mbn-RD	-2.134991	NOTEST	NOTEST	-0.156339	68.413705	15.095145	7683.2	0.00392	0
FBtr0309204	Calx-RF	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0076601	Cpr66Cb-RA	-2.922201	NOTEST	NOTEST	-0.651025	25.575651	13.74068	48507.7	0.027703	0
FBtr0339624	Dd-RC	-3.364349	NOTEST	NOTEST	-2.518365	13.260554	13.112397	1.82423	16.96775	1
FBtr0081028	CG31740-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0072771	Gk2-RA	-1.14792	NOTEST	NOTEST	2.191789	2.989692	13.618755	1.959549	7.933385	1
FBtr0303245	CG7414-RC	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0075215	CG7692-RA	-4.339568	NOTEST	NOTEST	-0.927808	27.59072	13.356198	28.499673	4.74338	1
FBtr0075098	Capr-RA	-0.054805	NOTEST	NOTEST	3.84983	6.519256	18.22149	1.390513	21.52355	1
FBtr0085137	spz-RA	-3.493538	NOTEST	NOTEST	-1.456236	58.396248	5.177674	109454.0	0.0	0
FBtr0345584	Spn47C-RC	-1.713107	NOTEST	NOTEST	-1.492873	9.194864	7.355131	2.756003	1.526535	1
FBtr0335504	und-RB	0.575555	0.048843	0.0153	0.831261	25.742755	22.724445	1.858792	32.6883	1
FBtr0072521	E(bx)-RA	-3.087712	NOTEST	NOTEST	-0.621257	46.605359	8.172576	20518.9	0.003412	0
FBtr0073043	CG12034-RA	-0.180609	0.10348	0.0685	-0.018647	6.79099	23.945462	1.73327	4.540975	1
FBtr0088077	Buffy-RA	0.981054	0.035982	0.0078	2.201974	83.956162	7.877532	3.131851	2.946345	1
FBtr0301834	nAChRalpha7-RD	-0.69865	NOTEST	NOTEST	2.579341	2.302517	3.680234	1.377804	76.26615	1
FBtr0112921	CG17636-RA	-1.584327	NOTEST	NOTEST	-0.206382	42.666667	16.0	3097.0	0.0	0
FBtr0309965	Adar-RM	-2.082017	NOTEST	NOTEST	-1.512842	13.129269	8.695904	2.08127	6.12888	1
FBtr0089422	RpS7-RA	1.591442	0.012521	0.0009	2.644612	14.413313	0.173134	2.499228	687.168	1
FBtr0113408	ATPsynepsilonL-RB	-3.162449	NOTEST	NOTEST	-0.584123	95.984596	0.001605	35053.8	1.3e-05	0
FBtr0086758	CG18536-RA	-0.02164	NOTEST	NOTEST	0.415695	14.031768	20.89349	10.495408	0.381929	1
FBtr0335476	crol-RI	-1.960781	NOTEST	NOTEST	-1.277698	11.372849	2.796578	480935.0	2.790215	0
FBtr0343981	ATPsyndelta-RC	-3.51924	NOTEST	NOTEST	-2.817938	118.927509	13.336053	2.056442	9.117765	1
FBtr0087498	Sec61beta-RA	-0.373823	0.116586	0.0862	1.330334	3.5697	4.607147	1.886122	96.8186	1
FBtr0345982	CG10932-RB	-0.676302	0.122531	0.0941	2.418761	10.711921	19.820874	2.445569	11.9974	1
FBtr0085677	CG2246-RF	-2.407809	NOTEST	NOTEST	-0.379283	32.056569	18.286579	2.86241	1.65999	1
FBtr0084624	CG17782-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0112819	Pkc53E-RC	0.321577	0.052983	0.0179	1.511723	2.830827	21.63614	5.956323	1.32025	1
FBtr0100393	par-1-RQ	-1.293266	NOTEST	NOTEST	-0.086503	1.561872	14.941586	1.527752	8.22483	1
FBtr0074483	RhoGAPp190-RA	-4.093605	NOTEST	NOTEST	-0.235891	26.219818	0.526994	198322.0	0.846466	0
FBtr0083336	Arl6IP1-RA	-1.456134	NOTEST	NOTEST	-0.922592	73.135632	8.88104	126864.0	0.0	0
FBtr0331720	SmydA-4-RC	-2.167331	NOTEST	NOTEST	-0.261329	42.899767	8.025463	772.756485	0.005409	1
FBtr0339312	CG14759-RB	-3.117807	NOTEST	NOTEST	-1.301989	1.983781	21.48004	27800.5	0.0	0
FBtr0336722	Rim-RZ	-3.106385	NOTEST	NOTEST	-1.283534	84.580626	10.36153	6326.8	0.010736	0
FBtr0347214	Mical-RQ	-6.811594	NOTEST	NOTEST	-2.520957	77.753167	0.751562	3274.528024	1.110805	1
FBtr0332650	nkd-RC	-0.413346	NOTEST	NOTEST	0.153421	46.184035	18.420493	4.632541	0.017919	1
FBtr0072143	Galphas-RB	-1.594976	NOTEST	NOTEST	-0.55584	37.579877	0.08948	74676.6	0.155386	0
FBtr0331704	Nep5-RD	-2.534919	NOTEST	NOTEST	1.173874	18.173469	22.440507	30798.0	0.152088	0
FBtr0089236	ey-RA	0.754504	0.053099	0.018	0.974847	12.906725	15.902974	8878.342342	2.38658	1
FBtr0089046	CG33140-RA	-2.151346	NOTEST	NOTEST	-0.950645	75.323603	8.122291	6355.8	0.0	0
FBtr0310581	Zn72D-RC	-3.646384	NOTEST	NOTEST	-1.090873	66.888987	5.480383	22250.635983	13.0715	1
FBtr0085635	Fer1HCH-RE	-3.04981	NOTEST	NOTEST	0.003619	10.646869	3.007995	202351.0	0.0	0
FBtr0081037	CG5758-RB	-0.640349	0.125391	0.0995	-0.59403	12.030373	21.672172	3.508858	6.750235	1
FBtr0070559	kirre-RB	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0078119	CG3436-RA	-1.510122	NOTEST	NOTEST	0.701937	6.670133	22.437263	2.77047	8.015135	1
FBtr0086151	Vha16-1-RB	1.245697	0.028219	0.0046	1.929672	70.369015	7.288736	1.439915	803.85	1
FBtr0074060	CG9240-RA	-3.896201	NOTEST	NOTEST	-1.679436	63.460219	8.364957	2.154922	7.73283	1
FBtr0303697	para-RAU	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0305182	tyf-RJ	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0081553	alpha-Est8-RA	-1.955476	NOTEST	NOTEST	1.866794	19.00442	22.638867	1.455614	42.577	1
FBtr0074294	Pp2B-14D-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0077966	CG4887-RA	0.520067	0.034839	0.0073	0.67036	8.379489	23.637402	5.102391	9.65984	1
FBtr0082619	Cyp313a5-RA	-1.056874	NOTEST	NOTEST	0.591723	2.839372	20.95305	21131.8	0.036425	0
FBtr0309957	Mp-RR	-2.1349	NOTEST	NOTEST	-0.974406	29.507165	17.069328	10908.8	0.039085	0
FBtr0085957	CG17018-RC	-2.103827	NOTEST	NOTEST	-0.253689	42.69229	8.007079	11402.9	0.000267	0
FBtr0310477	Fibp-RE	-0.124858	NOTEST	NOTEST	0.327175	67.844154	7.874643	230149.0	0.614591	0
FBtr0336662	CG9445-RB	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0339793	M6-RG	-2.180573	NOTEST	NOTEST	-0.899218	40.254738	14.109118	6.439754	1.860965	1
FBtr0072064	Pi3K59F-RA	1.283788	0.028219	0.0046	2.779194	9.23259	21.143614	1.542776	6.661505	1
FBtr0347396	PRAS40-RA	-1.740059	NOTEST	NOTEST	-0.772314	21.586971	18.131636	1.891601	17.3171	1
FBtr0113205	CG7878-RA	1.577012	0.004004	0.0001	2.830381	63.813164	3.928186	1.667484	13.5191	1
FBtr0330720	CG6055-RB	-0.594805	NOTEST	NOTEST	1.74273	74.712182	18.166196	13.493384	0.44069	1
FBtr0343580	l(1)G0196-RM	-1.441824	NOTEST	NOTEST	-1.332384	10.588597	3.623656	10.81676	4.772135	1
FBtr0112501	CG34305-RA	-2.645462	NOTEST	NOTEST	-0.196019	0.274631	0.926215	7.256451	5.10713	1
FBtr0308362	CG14989-RD	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0073158	CG14977-RA	0.932597	0.03291	0.0064	1.749314	1.442451	0.935984	3.570541	16.0611	1
FBtr0086160	CG15236-RB	-1.827499	NOTEST	NOTEST	1.526418	2.191394	3.565986	1.336221	31.1264	1
FBtr0089412	alt-RF	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0332999	l(2)03659-RC	-4.718657	NOTEST	NOTEST	-2.651744	77.745493	10.931458	9.541577	0.061216	1
FBtr0333421	CG31704-RB	0.005695	0.067157	0.03	0.79487	3.594224	16.545685	3.968213	18.9749	1
FBtr0085928	CG1421-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0080325	esc-RA	0.988369	0.042794	0.0117	1.936446	64.767926	2.411724	1.716553	6.9649	1
FBtr0345808	CG34451-RC	-2.026997	NOTEST	NOTEST	0.998429	8.255946	17.380388	4996.5	0.0	0
FBtr0085417	Cul5-RA	-1.349855	NOTEST	NOTEST	1.126473	4.763685	0.322616	1.2965	7.212935	1
FBtr0080700	Su(H)-RA	-3.861695	NOTEST	NOTEST	-0.207463	83.81958	10.417586	124711.0	0.507963	0
FBtr0342811	trol-RAL	-2.431676	NOTEST	NOTEST	0.13952	82.873613	22.083201	2.369697	10.69295	1
FBtr0080993	CG15143-RA	2.700409	NOTEST	NOTEST	3.26828	1.667009	21.073065	4.473074	0.649822	1
FBtr0074461	OdsH-RA	-4.183258	NOTEST	NOTEST	-0.027762	10.322451	16.133539	9117.2	0.0	0
FBtr0336625	CG3748-RC	-1e-06	NOTEST	NOTEST	-0.0	10.666667	20.0	1.9	0.0	0
FBtr0087565	SelD-RA	-5.01626	NOTEST	NOTEST	0.23513	100.569976	9.756239	1.71197	7.109935	1
FBtr0332644	CG10654-RB	0.027154	0.075839	0.0381	1.850525	31.32327	23.462925	2.121473	3.788915	1
FBtr0075154	Tsp74F-RA	-3.046464	NOTEST	NOTEST	-1.59805	84.689866	9.884563	1.445133	17.73985	1
FBtr0087428	ADPS-RA	-4.772187	NOTEST	NOTEST	-2.725595	107.287046	15.297123	5335.720251	1.906515	1
FBtr0078802	hd-RA	-0.708185	NOTEST	NOTEST	0.521391	4.457302	20.21273	3.592347	0.342916	1
FBtr0345222	CG12547-RC	-2.642598	NOTEST	NOTEST	-0.170774	37.064404	5.443612	15.031426	1.31556	1
FBtr0075697	gnu-RA	-2.023366	NOTEST	NOTEST	-0.037183	47.538255	14.980429	151740.0	0.068775	0
FBtr0073345	RhoGEF64C-RA	-6.247207	NOTEST	NOTEST	-1.153121	51.558794	16.703956	8969.052632	0.903813	1
FBtr0088699	Acsl-RA	2.329026	0.008325	0.0004	3.247428	47.279836	10.502957	2.866062	7.203255	1
FBtr0343865	CG31636-RB	0.726615	NOTEST	NOTEST	3.154844	37.531196	16.962368	58299.7	0.085448	0
FBtr0080128	CG7294-RA	-1.697591	NOTEST	NOTEST	-0.547261	23.189237	22.566865	29435.3	0.0	0
FBtr0330394	Ptp10D-RH	-0.828956	NOTEST	NOTEST	-0.011884	9.690715	19.413902	12.014913	0.749876	1
FBtr0085365	CG11873-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0076029	CG10907-RA	-2.259383	NOTEST	NOTEST	-0.732458	11.416476	23.02144	1.719686	3.38869	1
FBtr0340322	Swip-1-RB	-2.588063	NOTEST	NOTEST	-1.004732	18.459136	7.923927	3.973913	20.36615	1
FBtr0089975	sdt-RD	2.538139	0.014403	0.0012	4.055465	9.559842	20.138919	2.516997	10.700845	1
FBtr0333279	CG1427-RE	-4.285028	NOTEST	NOTEST	0.252185	28.383482	18.056707	1611761.0	6.7741	0
FBtr0332632	CG17493-RD	-1.65725	NOTEST	NOTEST	1.0087	0.416166	1.308548	1.475555	5.81268	1
FBtr0308498	Rim-RP	-0.002362	NOTEST	NOTEST	1.946968	3.884828	0.119411	2.715044	0.603706	1
FBtr0300354	CG15635-RB	-0.845018	NOTEST	NOTEST	-0.117445	32.0	12.0	1457.2	0.0	0
FBtr0084305	CG6972-RA	-2.227354	NOTEST	NOTEST	-0.74125	35.062384	12.64993	1.620697	13.68335	1
FBtr0077103	scny-RC	-2.87367	NOTEST	NOTEST	-1.920258	33.696317	1.9744	1.468711	6.01772	1
FBtr0100356	Spn43Ab-RB	-2.550225	NOTEST	NOTEST	-0.180486	19.949562	22.415713	1.750491	99.7094	1
FBtr0343423	cdc14-RD	-1.02985	NOTEST	NOTEST	-0.279172	21.711578	9.119223	1.563408	17.9679	1
FBtr0301626	mRpS35-RA	0.792939	0.03986	0.0101	2.036873	15.473926	21.227198	2.252238	11.64295	1
FBtr0081914	CG8202-RA	-2.671483	NOTEST	NOTEST	-0.285238	0.688114	22.199365	1.344015	4.11459	1
FBtr0076959	SP1173-RD	-2.531278	NOTEST	NOTEST	-0.189744	101.367776	8.151543	2.143634	4.27751	1
FBtr0301662	trpl-RD	-0.590288	0.124366	0.0966	2.295644	83.347509	10.07565	2.915807	182.472	1
FBtr0304899	stan-RD	-3.183407	NOTEST	NOTEST	0.487563	62.289843	6.387868	59.395081	0.072837	1
FBtr0087953	CG13154-RA	-1.994539	NOTEST	NOTEST	-0.247424	10.666667	20.0	6460.2	0.0	0
FBtr0302372	CG34049-RB	-0.441797	NOTEST	NOTEST	0.815908	1.90505	2.704835	6491.5	0.0	0
FBtr0342889	CG30392-RB	-0.3766	0.115542	0.0849	0.962979	61.101054	4.584773	4.699701	3.23809	1
FBtr0073560	CkIIbeta-RC	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0302589	Tusp-RD	-0.912349	0.155504	0.1491	1.724789	11.988948	19.743672	2.107118	6.661055	1
FBtr0343486	pio-RE	1.184806	0.031642	0.0059	3.214407	5.689984	5.650366	2.030063	24.81095	1
FBtr0300406	Sp212-RC	0.361485	0.070232	0.0329	0.755778	19.38163	4.753458	1.676237	4.43425	1
FBtr0300818	CG17324-RB	2.462495	0.007493	0.0003	4.862935	19.20003	22.729302	2.884076	16.3149	1
FBtr0075251	CG6512-RA	-3.670859	NOTEST	NOTEST	-1.610947	7.779233	5.829737	3.163529	4.353705	1
FBtr0310145	CG8080-RD	-3.197166	NOTEST	NOTEST	-0.591749	74.540609	4.047844	324207.0	0.0	0
FBtr0071592	RpL29-RA	-0.717589	0.140761	0.1238	2.404895	7.469641	3.124271	1.886371	1891.44	1
FBtr0339925	app-RT	1.673521	NOTEST	NOTEST	2.251934	1.988155	23.391341	4.629124	0.859098	1
FBtr0079936	Cpr31A-RA	-1.86581	NOTEST	NOTEST	-0.235227	32.0	12.0	4719.5	0.0	0
FBtr0085645	CDase-RB	-0.008411	NOTEST	NOTEST	-0.007924	36.883171	23.355947	94.0	0.000778	0
FBtr0076978	axed-RA	-3.897874	NOTEST	NOTEST	-3.226043	27.01095	16.510658	1.601159	5.13034	1
FBtr0075348	PGRP-SB1-RA	-0.76079	0.088624	0.0514	0.311809	41.515438	6.510579	6.797909	38.31585	1
FBtr0088248	Lsm10-RA	-2.703276	NOTEST	NOTEST	-0.873108	28.859061	0.773777	8.573531	0.79873	1
FBtr0334757	kek4-RC	-0.004606	NOTEST	NOTEST	-0.000891	85.966993	12.272264	95.5	0.0	0
FBtr0079563	TwdlE-RA	-2.070176	NOTEST	NOTEST	-0.418489	8.821573	20.711232	43218.1	0.142392	0
FBtr0300564	Unc-115a-RB	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0077412	tank-RA	-5.71632	NOTEST	NOTEST	-0.84607	10.612608	16.242415	1.527748	12.6972	1
FBtr0072353	CG13590-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0343533	CG32772-RF	-0.687446	0.132982	0.111	1.462543	0.153571	23.47927	1.445188	11.6338	1
FBtr0339459	Ndg-RC	-2.722064	NOTEST	NOTEST	-0.166554	35.595161	6.891701	2.754411	5.282285	1
FBtr0079179	ifc-RA	-1.398968	NOTEST	NOTEST	0.590897	4.589071	13.657123	1.561067	22.8326	1
FBtr0075459	l(3)72Dp-RA	-1.523601	NOTEST	NOTEST	-0.830665	40.593328	17.858426	1.376613	16.63595	1
FBtr0079324	CG31636-RA	-0.482104	0.119488	0.0901	1.18935	2.328699	21.745787	3.570327	1.80544	1
FBtr0074780	l(1)G0156-RA	-2.500638	NOTEST	NOTEST	-2.292625	54.95374	1.181799	10618701.0	69.49495	0
FBtr0080027	STUB1-RA	1.544495	0.022501	0.0029	2.400357	0.976327	23.480697	1.438815	31.33135	1
FBtr0342706	CG30148-RB	-2.706517	NOTEST	NOTEST	-2.452587	4.088398	19.792679	3.601558	1.90609	1
FBtr0306172	puf-RF	-3.146495	NOTEST	NOTEST	0.146268	45.490102	13.378599	3.204658	2.420885	1
FBtr0088639	RyR-RD	-0.407447	0.119488	0.0901	1.52216	3.095348	3.147742	21.190383	3.933415	1
FBtr0303455	CG2006-RB	-1.8667	NOTEST	NOTEST	-1.598484	93.415536	9.558811	54826.6	0.174772	0
FBtr0083376	CG3678-RA	-2.777813	NOTEST	NOTEST	-1.575368	2.091142	0.666376	292854.0	0.381267	0
FBtr0113226	NijC-RB	-3.143853	NOTEST	NOTEST	-0.581646	75.491057	8.288359	21935.1	0.0	0
FBtr0303896	Mco1-RB	-2.169773	NOTEST	NOTEST	-0.263014	42.665911	16.000259	191498.0	6.3e-05	0
FBtr0334855	CG44085-RG	-2.162643	NOTEST	NOTEST	-0.262409	42.666667	16.0	33244.1	0.0	0
FBtr0302044	melt-RC	-0.125007	NOTEST	NOTEST	1.203679	31.279572	0.931756	130878.0	0.883822	0
FBtr0343870	CG9248-RC	0.364889	0.064699	0.0281	0.412701	37.832077	20.026377	5.183955	4.92394	1
FBtr0073054	ZnT63C-RA	-1.363176	NOTEST	NOTEST	-0.495999	0.654616	22.745237	8696.1	0.0	0
FBtr0300581	CG6813-RC	-2.764273	NOTEST	NOTEST	-0.477053	60.900846	9.510185	139801.0	0.0	0
FBtr0071350	Bx42-RA	0.286017	0.048415	0.015	0.936436	16.636189	21.370981	3.936153	3.251645	1
FBtr0077806	Ser12-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0075409	dsx-c73A-RB	-2.150705	NOTEST	NOTEST	2.093463	7.396297	18.642995	12041.3	0.020996	0
FBtr0331515	orb2-RH	-0.965269	0.14142	0.125	-0.195801	109.703335	11.392179	1.830307	79.61235	1
FBtr0345357	lolal-RH	-3.82858	NOTEST	NOTEST	-1.265597	99.950998	10.594723	56301.3	0.0	0
FBtr0079293	CG11050-RC	-2.789607	NOTEST	NOTEST	-1.267525	17.670002	10.095131	1.551813	155.1005	1
FBtr0343512	CG15861-RB	-3.947783	NOTEST	NOTEST	0.097698	74.434038	9.021823	4.448794	0.680428	1
FBtr0301255	CG42556-RA	-4.994331	NOTEST	NOTEST	0.410144	38.867965	16.60594	5382.3	0.0	0
FBtr0087697	drk-RF	-1.146422	NOTEST	NOTEST	-0.980926	65.568806	13.849972	3289161.0	4.077724	0
FBtr0300622	ClC-a-RG	-1.51384	NOTEST	NOTEST	0.68184	69.609925	10.945348	1.697883	6.337935	1
FBtr0343508	emp-RE	-0.654224	0.113278	0.0814	1.529255	8.034796	18.906626	2.027053	3.90902	1
FBtr0085360	CG11837-RA	1.721374	0.023905	0.0034	2.308278	44.380591	0.07313	2.008751	7.66335	1
FBtr0345950	Mctp-RF	-4.192769	NOTEST	NOTEST	-3.308409	11.434432	19.26821	2.280378	2.94722	1
FBtr0300533	Pka-R1-RS	-3.970596	NOTEST	NOTEST	-1.022818	50.75485	22.79566	1.289715	84.6	1
FBtr0333183	dgt4-RB	-1.905787	NOTEST	NOTEST	1.460698	67.128026	10.034542	16573.4	0.0	0
FBtr0071114	UbcE2H-RB	-0.800497	0.150196	0.1394	0.596006	88.312974	2.536823	1.449906	62.03785	1
FBtr0345289	Thor-RB	0.166769	0.082767	0.0448	4.208375	9.256968	2.867941	1.470407	169.0245	1
FBtr0076344	nudE-RA	-1.411192	NOTEST	NOTEST	0.478756	79.421048	9.629546	962004.0	2.32957	0
FBtr0300531	Pka-R1-RQ	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0074730	CG14205-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0336682	gprs-RD	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0083304	Decay-RA	-5.175651	NOTEST	NOTEST	-0.552641	10.666667	20.0	5087.4	0.0	0
FBtr0345800	CG12164-RB	-0.433688	NOTEST	NOTEST	0.230404	14.361822	20.983093	17165.15625	0.073915	1
FBtr0088806	CG30373-RA	1.442431	0.022501	0.0029	1.717072	11.58955	20.338857	2.808686	11.71295	1
FBtr0113035	CG14913-RB	-4.650118	NOTEST	NOTEST	-0.876475	28.561389	23.553565	6111.3	0.0	0
FBtr0331860	tey-RC	-2.997713	NOTEST	NOTEST	-1.093319	7.736217	17.978269	2.023591	1.086815	1
FBtr0339725	CG9667-RB	-5.653471	NOTEST	NOTEST	1.380913	2.492043	20.156995	6.301158	1.63815	1
FBtr0300772	CG14442-RB	-2.25536	NOTEST	NOTEST	-1.873913	56.314585	5.410601	43551.3	0.0	0
FBtr0087558	Obp50a-RB	-3.1e-05	NOTEST	NOTEST	-4e-06	10.666667	20.0	7.7	0.0	0
FBtr0089091	CG11360-RA	-1.509041	NOTEST	NOTEST	0.060798	2.894037	2.818431	1.964105	26.5419	1
FBtr0343173	CG9572-RD	-1.925027	NOTEST	NOTEST	0.110771	19.708625	0.173851	3.005649	14.1021	1
FBtr0339523	CG31710-RD	-0.794205	0.139123	0.1208	1.698469	15.608141	16.044323	6.422086	1.723935	1
FBtr0330692	Btk29A-RG	0.328603	0.072027	0.0344	2.314719	103.811058	7.212597	4.327713	3.826385	1
FBtr0081491	CG31624-RA	-0.000108	NOTEST	NOTEST	-2.7e-05	31.358976	23.91933	9.3	0.0	0
FBtr0086059	ap-RB	-1.256176	NOTEST	NOTEST	-1.176571	97.236371	14.26703	2.35482	15.8622	1
FBtr0344702	CG10353-RK	-1.472294	NOTEST	NOTEST	0.130755	85.529723	23.431339	1210.980392	0.654243	1
FBtr0343513	CG30430-RB	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0301955	Sh-RH	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0301734	Blos1-RB	-3.601735	NOTEST	NOTEST	-2.195118	2.650944	23.015732	1.578941	6.36872	1
FBtr0076928	Cpr65Eb-RA	-1.937736	NOTEST	NOTEST	-0.242119	74.666667	4.0	5521.0	0.0	0
FBtr0306349	Cortactin-RD	-1.275395	NOTEST	NOTEST	2.23104	43.29588	8.547978	943679.0	0.042052	0
FBtr0071466	CG32681-RA	-1.271383	NOTEST	NOTEST	-0.170918	42.666667	8.0	2210.1	0.0	0
FBtr0080552	Ance-RA	-1.1197	NOTEST	NOTEST	0.132178	25.494054	0.265603	2.337638	25.7781	1
FBtr0345909	CG42705-RB	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0340142	sdt-RP	-0.445996	0.100782	0.0651	0.228976	7.988937	18.910642	1.48719	19.03605	1
FBtr0301349	E(bx)-RF	-3.216572	NOTEST	NOTEST	-0.614642	14.249999	19.333053	235610.0	0.0	0
FBtr0333392	Alg11-RB	-1.901437	NOTEST	NOTEST	-1.788638	39.616961	15.664513	3.459989	9.617145	1
FBtr0082764	mRpS21-RA	-2.318236	NOTEST	NOTEST	-1.243907	5.775481	3.029642	24372.205177	10.58745	1
FBtr0299587	Nup153-RC	-3.719966	NOTEST	NOTEST	-1.784197	54.482511	4.225014	2.921121	3.32132	1
FBtr0344139	PIG-L-RD	-5.641771	NOTEST	NOTEST	-1.866744	93.457994	16.733762	2.11288	12.5365	1
FBtr0331806	Blimp-1-RB	-2.009319	NOTEST	NOTEST	-0.11522	42.666667	16.0	10528.2	0.0	0
FBtr0086285	CG8929-RA	0.082645	0.078042	0.0401	1.647028	3.075931	2.647113	1.803844	19.8742	1
FBtr0339745	CG44341-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0334702	Axn-RF	-1.47102	NOTEST	NOTEST	-0.042372	40.776027	8.959412	3131.241354	3.93886	1
FBtr0072324	ND-19-RA	-0.61435	0.125945	0.1003	-0.332794	13.331112	23.248901	2.196683	27.5943	1
FBtr0306942	CG43340-RN	-2.168186	NOTEST	NOTEST	-0.263442	74.686152	4.002434	198056.0	0.0	0
FBtr0306912	CG43327-RA	-1.53027	NOTEST	NOTEST	-0.819473	82.852871	6.798724	6944.1	0.0	0
FBtr0087451	Cyp6a17-RA	-2.697207	NOTEST	NOTEST	2.874827	18.752118	23.557908	1.661406	2.729905	1
FBtr0080500	CG7110-RB	-2.463032	NOTEST	NOTEST	-2.112412	3.754348	16.516161	26437.125	1.310139	1
FBtr0086137	l(2)01289-RB	0.067201	0.08473	0.0473	0.766743	0.336326	1.378185	1.563806	18.99645	1
FBtr0334081	CG13931-RB	0.233369	NOTEST	NOTEST	1.265344	96.802854	3.933026	70632.9	0.313003	0
FBtr0082932	ATPsynE-RB	-1.624283	NOTEST	NOTEST	-1.013538	6.020507	23.111659	4.648183	1.89771	1
