ID	Symbol	RP24	qVal	pVal	SP	PVEC	Phase	Max/Min	Median	Non-Zero
FBtr0081840	DppIII-RB	0.281704	0.062203	0.0249	2.566656	4.905359	17.242258	1.918786	29.9785	1
FBtr0334838	CG5171-RE	-2.855302	NOTEST	NOTEST	3.181474	11.218825	17.993491	1.611007	33.77105	1
FBtr0083001	UQCR-C1-RB	-0.240065	NOTEST	NOTEST	-0.034218	10.666667	20.0	627.7	0.0	0
FBtr0082479	CG31211-RA	-0.636335	0.135736	0.1177	1.916675	9.176898	22.939633	2.271685	9.38554	1
FBtr0089850	Pura-RA	-2.872037	NOTEST	NOTEST	-0.9181	6.632706	18.18002	3.557481	0.771118	1
FBtr0305038	Gld2-RB	-2.971686	NOTEST	NOTEST	1.120273	22.548163	18.955693	33493.0	0.000437	0
FBtr0077901	CG17650-RA	-2.165204	NOTEST	NOTEST	0.115922	11.780672	19.774686	4.177235	1.324335	1
FBtr0303304	CG42759-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0344337	Cyp313b1-RB	-3.189087	NOTEST	NOTEST	0.538922	6.282885	15.664679	7552.481203	0.000158	1
FBtr0072982	Jafrac2-RA	-3.783903	NOTEST	NOTEST	2.944274	39.507345	15.90737	1136401.0	3.240545	0
FBtr0077627	CG2991-RC	-1.127339	NOTEST	NOTEST	1.953543	90.403664	19.910849	2.642201	6.188915	1
FBtr0332090	CG32103-RE	-1.353757	NOTEST	NOTEST	0.580858	22.822055	23.103657	1.292674	59.6157	1
FBtr0302498	CG18659-RD	-0.994168	NOTEST	NOTEST	-0.431606	35.925093	2.386314	1.339464	18.8112	1
FBtr0076935	CG10063-RA	-1.935731	NOTEST	NOTEST	0.315551	17.621556	15.178771	33413.7	0.092476	0
FBtr0075275	Fit2-RA	-1.802035	NOTEST	NOTEST	1.019803	20.117538	0.034339	1.853037	2.63879	1
FBtr0340086	Pkcdelta-RE	2.884825	NOTEST	NOTEST	3.370284	3.163456	2.68524	1.302148	5.911245	1
FBtr0089419	Cyp12d1-p-RA	-1.733735	NOTEST	NOTEST	0.016341	29.840016	18.634522	22834.5	0.019438	0
FBtr0088115	Vhl-RA	-1.914804	NOTEST	NOTEST	0.01787	1.514849	21.214636	1.800213	8.88422	1
FBtr0089398	sw-RB	-2.055543	NOTEST	NOTEST	-0.252985	0.0	-0.0	8141.6	0.0	0
FBtr0333111	CG43078-RK	-0.001916	NOTEST	NOTEST	-0.000274	42.666667	16.0	53.3	0.0	0
FBtr0301872	MED6-RC	-2.18522	NOTEST	NOTEST	-0.271717	74.524012	4.054231	31356.8	0.0	0
FBtr0302285	exu-RD	-3.659543	NOTEST	NOTEST	-0.446351	0.02284	23.706759	18.631398	0.014026	1
FBtr0340493	CG4670-RB	-3.132442	NOTEST	NOTEST	-0.578599	9.455672	16.52233	23154.9	0.0	0
FBtr0309298	CG14830-RB	0.031921	NOTEST	NOTEST	0.752617	92.920302	0.044838	13.48582	0.497906	1
FBtr0346718	bin3-RD	0.694951	NOTEST	NOTEST	0.801048	60.943705	20.247389	1.378037	0.027387	1
FBtr0112830	skd-RE	-0.618226	NOTEST	NOTEST	3.197504	1.696131	1.624817	3.064871	0.510269	1
FBtr0088587	VhaAC45-RB	-0.584885	NOTEST	NOTEST	0.609015	36.040325	22.962821	1.314311	53.8006	1
FBtr0301923	up-RL	-2.519331	NOTEST	NOTEST	-0.391575	13.238902	20.804233	96640.9	0.0	0
FBtr0300881	PNPase-RD	-0.243793	0.100623	0.0661	1.786999	14.079559	15.613101	2.960106	2.411975	1
FBtr0071674	HmgZ-RA	0.313429	0.056459	0.0203	2.720148	0.416332	0.673577	1.690723	61.43295	1
FBtr0085721	Npc2h-RB	-0.004438	NOTEST	NOTEST	0.018988	42.666667	16.0	115.0	0.0	0
FBtr0083549	htl-RA	-3.045334	NOTEST	NOTEST	0.798924	3.568184	2.685087	340737.0	1.36618	0
FBtr0076797	lqf-RC	0.996825	0.035983	0.0076	2.186673	59.869014	1.616501	792.216603	4.32285	1
FBtr0073050	ckd-RC	-2.564813	NOTEST	NOTEST	0.037896	60.7309	14.597385	89111.0	0.247216	0
FBtr0300690	CG11023-RC	-3.194737	NOTEST	NOTEST	2.201504	23.157147	23.520236	94412.4	0.567526	0
FBtr0303795	ATPsynE-RC	-2.805939	NOTEST	NOTEST	-0.485218	26.899122	6.352061	104411.0	0.0	0
FBtr0074708	kek5-RA	-0.487467	NOTEST	NOTEST	0.740244	103.726151	11.877154	4185.7	0.015021	0
FBtr0082821	Adgf-C-RA	-2.18169	NOTEST	NOTEST	-0.268573	8.865259	4.202349	2.311616	3.188605	1
FBtr0086971	RhoGEF2-RD	-2.676575	NOTEST	NOTEST	-0.994351	17.670286	21.883707	273.209297	4.80267	1
FBtr0343581	l(1)G0196-RN	-5.576454	NOTEST	NOTEST	1.863648	0.120712	23.217966	2.253088	15.82375	1
FBtr0076791	CG7546-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0073083	Strip-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0307535	CG31371-RC	-1.648251	NOTEST	NOTEST	-0.4445	34.341649	8.427629	13873.4	0.013346	0
FBtr0070421	SmydA-8-RB	-2.424538	NOTEST	NOTEST	0.334456	52.484653	5.571544	42615.5	0.242055	0
FBtr0075228	frc-RA	-0.30904	0.094679	0.0587	0.478208	92.509142	5.64907	1.869174	24.9116	1
FBtr0084737	niki-RA	-3.184116	NOTEST	NOTEST	1.048856	54.068653	17.464959	7.466856	0.131712	1
FBtr0081766	mRpS9-RA	1.528221	0.033669	0.0064	1.696481	73.530473	22.817133	1.632475	25.5357	1
FBtr0079983	Mob3-RA	-6.543679	NOTEST	NOTEST	1.613415	2.721171	20.455133	1.49049	74.26005	1
FBtr0074687	CG32537-RA	-4.74923	NOTEST	NOTEST	-1.387748	57.265022	5.662765	22329.666667	0.123169	1
FBtr0087203	CG8370-RA	-3.065222	NOTEST	NOTEST	-0.573462	12.741292	19.62828	10115.1	0.0	0
FBtr0335419	GluClalpha-RK	-3.49974	NOTEST	NOTEST	-0.99798	7.777164	3.896898	2.726159	0.56555	1
FBtr0302049	Gabat-RC	-0.548343	0.120796	0.0947	-0.11775	5.565529	18.541327	5.365611	4.53796	1
FBtr0088052	PI31-RC	-1.19041	NOTEST	NOTEST	0.224139	67.667732	10.948626	1747571.0	2.570625	0
FBtr0321267	CG18787-RB	-4.791375	NOTEST	NOTEST	2.006678	2.024638	20.568536	2.869904	1.07741	1
FBtr0307512	jv-RB	-2.423964	NOTEST	NOTEST	-1.35107	90.464179	6.672838	8.149348	1.08313	1
FBtr0078213	Rcd2-RA	-3.528569	NOTEST	NOTEST	3.746587	49.474714	3.780393	1.570935	20.9742	1
FBtr0071804	CG13501-RA	-0.867367	NOTEST	NOTEST	-0.024453	8.337397	18.801121	10447.2	0.030887	0
FBtr0309179	side-RC	-2.354745	NOTEST	NOTEST	1.12805	42.666667	8.0	8536.5	0.0	0
FBtr0075586	Eig71Ec-RA	-2.115067	NOTEST	NOTEST	-0.258276	0.0	24.0	11954.7	0.0	0
FBtr0114513	CG15395-RB	-1.15939	NOTEST	NOTEST	-0.554467	18.035706	21.903072	5535.3	0.0	0
FBtr0088085	Roc2-RA	0.149573	0.064035	0.0264	2.66693	1.577337	1.315251	2.002398	6.44891	1
FBtr0301770	cpx-RW	-0.851983	NOTEST	NOTEST	-0.739928	1.178987	21.878867	384550.0	0.0	0
FBtr0309960	b-RB	0.873212	0.044379	0.0122	2.618561	3.539709	19.405396	5.152128	10.4315	1
FBtr0331355	CG15522-RB	-0.765945	0.143261	0.1303	2.604045	19.260304	4.005196	2.231591	3.643325	1
FBtr0072138	kcc-RB	0.31313	0.065652	0.0277	1.419131	2.52145	0.473631	1.876999	17.9883	1
FBtr0342870	tud-RB	-0.704357	0.136382	0.1186	-0.629402	25.92311	12.354235	3.025392	74.4948	1
FBtr0071142	Nek2-RA	-2.909252	NOTEST	NOTEST	0.979063	60.76765	4.565848	14088.9	0.058349	0
FBtr0071755	GlcT-RA	1.34407	NOTEST	NOTEST	2.294552	6.43759	2.466631	1.269459	7.23678	1
FBtr0112970	CG15252-RB	-1.085026	NOTEST	NOTEST	-0.512919	36.061864	14.202554	3681.2	0.0	0
FBtr0333267	Usp10-RC	-0.211595	0.093775	0.0575	3.187656	3.795729	16.742146	1.836493	18.24195	1
FBtr0273419	CG32379-RB	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0088011	CG8860-RA	-0.260468	0.066241	0.0284	3.14108	0.163326	0.59211	2.34929	28.4534	1
FBtr0070028	Rab35-RA	-1.855222	NOTEST	NOTEST	0.459784	73.783713	1.23395	5114.310837	2.26428	1
FBtr0300553	dpr12-RC	-2.485995	NOTEST	NOTEST	3.879229	0.237349	23.423663	4.647369	0.58579	1
FBtr0333521	nej-RE	-0.248379	0.083681	0.0458	1.275579	34.69997	1.784296	2.619525	11.7884	1
FBtr0334852	CG44085-RD	-0.893424	0.157152	0.1525	2.048569	82.611304	22.772742	3.156935	7.87102	1
FBtr0081428	CG9338-RA	-1.542846	NOTEST	NOTEST	1.998557	0.083294	23.832049	1.384664	85.8595	1
FBtr0079403	Sem1-RA	-0.716024	0.142378	0.129	2.683191	2.573589	21.497848	2.030321	22.3064	1
FBtr0305614	CG42404-RE	-2.493678	NOTEST	NOTEST	-0.000733	0.390434	22.5357	1.806463	8.030025	1
FBtr0114511	CG14014-RB	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0070392	CG3457-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0111299	CG17683-RC	-4.330759	NOTEST	NOTEST	-0.186693	0.290835	22.724252	3.957698	19.22215	1
FBtr0343412	l(1)G0320-RB	0.885804	0.035735	0.0075	0.935646	20.714521	17.702575	1.642165	121.5875	1
FBtr0345942	CG43691-RD	-3.9e-05	NOTEST	NOTEST	-1e-05	74.159281	7.799701	6.1	0.0	0
FBtr0076777	Pdp1-RG	-0.792208	NOTEST	NOTEST	-0.182006	3.293233	21.777423	1075.8	0.0	0
FBtr0071535	Treh-RE	-0.053315	0.09406	0.0578	0.281674	22.368247	9.799252	2.626124	1.424795	1
FBtr0079896	CG31712-RA	-2.020179	NOTEST	NOTEST	0.798905	31.352347	16.2003	164294.0	0.305916	0
FBtr0082773	PK2-R2-RA	-2.330847	NOTEST	NOTEST	-0.835645	3.174041	0.431973	19311.866667	1.3e-05	1
FBtr0331257	Sxl-RN	-3.046771	NOTEST	NOTEST	1.277417	71.853983	6.357734	5940701.0	29.8361	0
FBtr0082596	Scgbeta-RA	-0.528858	0.123507	0.0989	2.851604	1.271827	1.162748	1.912439	4.67149	1
FBtr0085430	Trc8-RB	-2.134213	NOTEST	NOTEST	-1.840928	68.202351	9.067855	3.043145	8.49658	1
FBtr0077586	CG3285-RA	-0.004178	NOTEST	NOTEST	-0.001034	7.036094	3.248714	57.7	0.0	0
FBtr0309875	ogre-RE	-2.164544	NOTEST	NOTEST	-0.264519	74.734841	4.008505	639210.0	0.0	0
FBtr0070414	temp-RA	0.22783	0.070468	0.0319	1.82273	17.41344	1.272288	2.715378	4.414585	1
FBtr0071965	Gr59b-RA	-3.155407	NOTEST	NOTEST	-1.97833	5.083799	4.338565	17452.5	0.0	0
FBtr0078131	Stip1-RA	1.944056	NOTEST	NOTEST	2.404232	39.34677	1.91129	1.186937	29.5805	1
FBtr0342704	qsm-RB	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0089916	CG6695-RA	-2.753212	NOTEST	NOTEST	0.307593	3.53972	4.534905	1.696949	3.59661	1
FBtr0088456	PCB-RD	-3.162358	NOTEST	NOTEST	0.152309	19.369033	6.046293	132456.0	0.0	0
FBtr0084346	Gr94a-RA	-1.847791	NOTEST	NOTEST	-1.186626	13.509037	21.73952	3.035609	0.375903	1
FBtr0076266	CG12523-RA	-2.127939	NOTEST	NOTEST	-0.259403	32.0	12.0	13713.6	0.0	0
FBtr0346006	mamo-RG	-1.221648	NOTEST	NOTEST	2.653817	88.729676	5.525614	1.833447	31.47715	1
FBtr0088457	PCB-RA	-2.248884	NOTEST	NOTEST	1.581871	2.009953	2.668981	2.287987	15.97675	1
FBtr0085095	ball-RA	-1.736885	NOTEST	NOTEST	0.212208	47.528641	13.740446	5447.44898	0.000251	1
FBtr0339310	ana2-RB	-1.323026	NOTEST	NOTEST	0.05472	37.311588	14.516466	8.232911	0.174356	1
FBtr0075182	CG7510-RA	0.438938	0.067577	0.0294	2.197861	16.659854	21.185025	2.70178	21.2466	1
FBtr0074925	Cyp305a1-RA	3.818094	0.003712	0.0001	4.365098	2.699291	2.49246	2.753108	6.614775	1
FBtr0300760	CG12541-RD	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0083513	pasi1-RA	-8.034475	NOTEST	NOTEST	1.892981	2.952775	16.150725	2.24672	53.6091	1
FBtr0078642	CG1213-RB	-1.535363	NOTEST	NOTEST	3.153773	1.508256	22.132932	2.892862	6.905	1
FBtr0089573	CG6686-RB	-2.112039	NOTEST	NOTEST	-0.943678	81.287009	6.540265	3.34899	7.45767	1
FBtr0088859	CSN4-RA	-1.097096	NOTEST	NOTEST	-0.282706	36.278981	4.997057	101520.0	0.240937	0
FBtr0339075	Trpm-RB	-0.599066	NOTEST	NOTEST	2.627013	36.386656	1.317615	1.222778	8.206655	1
FBtr0070447	Smyd3-RB	-1.393067	NOTEST	NOTEST	0.751101	28.280383	20.721947	1.708165	5.41373	1
FBtr0077247	bves-RB	1.01295	0.017474	0.0017	1.268837	32.635723	13.380862	1.526281	7.14552	1
FBtr0071151	CG1575-RA	-1.505549	NOTEST	NOTEST	1.802239	48.064166	3.95924	19259.195402	1.687335	1
FBtr0079360	sip2-RD	-2.529853	NOTEST	NOTEST	-0.569811	6.584379	3.270111	6.462126	0.024772	1
FBtr0071968	Klp59D-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0337008	RluA-1-RD	-0.23783	0.101622	0.0675	1.613553	5.086047	17.311279	2.831877	4.998685	1
FBtr0078431	CG11248-RA	0.255878	0.072692	0.0342	0.473233	4.181217	23.83017	1.951506	8.840925	1
FBtr0333157	Cpr11B-RB	-2.893443	NOTEST	NOTEST	4.113075	19.731344	4.880316	485230.0	2.315105	0
FBtr0303714	CG33772-RC	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0340196	sdk-RH	-0.003223	NOTEST	NOTEST	0.000142	12.24849	18.0	50.0	0.0	0
FBtr0333250	CG17593-RB	-3.786502	NOTEST	NOTEST	0.87221	34.079923	12.804169	5.530185	1.429435	1
FBtr0085449	ppk30-RA	-0.7253	NOTEST	NOTEST	0.479989	29.117315	18.092591	9277.0	0.015601	0
FBtr0343136	CG44774-RB	-1.034948	NOTEST	NOTEST	0.615308	31.481604	1.400864	294943.0	1.939695	0
FBtr0076523	CG5144-RA	-2.061921	NOTEST	NOTEST	-1.347153	3.681287	23.336004	9.448551	0.11168	1
FBtr0308197	B52-RO	-0.225286	NOTEST	NOTEST	-0.120935	66.66236	10.961955	581.0	0.0	0
FBtr0304918	CG34384-RC	-1.820468	NOTEST	NOTEST	2.189206	114.104042	9.219311	1.467206	17.8617	1
FBtr0307346	CG17190-RB	-1.216389	NOTEST	NOTEST	0.157218	49.063769	3.488723	5.222422	0.900248	1
FBtr0076522	Doc1-RA	-3.212403	NOTEST	NOTEST	-0.572255	28.427997	17.694373	24109.5	1.7e-05	1
FBtr0332520	mol-RF	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0075058	Cat-RA	-2.532393	NOTEST	NOTEST	1.12979	20.834877	9.843066	1.416669	112.113	1
FBtr0336726	Tsp97E-RE	-2.876508	NOTEST	NOTEST	-0.520518	23.85431	18.036813	475005.0	0.000651	0
FBtr0308071	CG12268-RC	-0.481491	NOTEST	NOTEST	0.163714	13.728915	20.671835	69220.0	0.144322	0
FBtr0112893	stumps-RC	-0.277192	0.100896	0.0668	0.686868	101.701565	5.375207	2.242669	7.593195	1
FBtr0112861	Phb2-RD	-0.424267	0.118241	0.0902	0.35429	4.900996	19.07222	14.600569	1.58213	1
FBtr0113167	CG10663-RB	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0082956	CG14851-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0081228	gammaTub37C-RA	-1.764974	NOTEST	NOTEST	-0.225236	0.0	24.0	3961.0	0.0	0
FBtr0084799	ssh-RA	-4.727805	NOTEST	NOTEST	-0.784582	15.199721	15.495623	9.162523	1.328665	1
FBtr0306712	CG43271-RB	-7.9e-05	NOTEST	NOTEST	-1.1e-05	10.666667	20.0	11.6	0.0	0
FBtr0307524	slgA-RI	-2.158465	NOTEST	NOTEST	-0.26205	42.666667	16.0	26469.0	0.0	0
FBtr0076654	GstO2-RA	-2.541887	NOTEST	NOTEST	2.14946	2.593246	3.487632	1.655679	12.1701	1
FBtr0332875	Cpr62Bb-RC	-5.185854	NOTEST	NOTEST	-0.960687	20.978254	22.509539	512268.0	2.66747	0
FBtr0342846	phm-RB	-1.453723	NOTEST	NOTEST	1.617717	33.074319	16.957464	7233.3	2.2e-05	0
FBtr0087005	GstS1-RB	-0.645008	0.104133	0.0709	1.342012	0.909306	2.269961	2.882064	4.36103	1
FBtr0306256	CG7518-RF	-2.502211	NOTEST	NOTEST	-1.826207	66.957081	8.041648	105.774809	1.84168	1
FBtr0343556	CG44838-RG	-0.027481	NOTEST	NOTEST	-0.008318	6.803007	18.377576	235.7	0.00019	0
FBtr0332464	Mtor-RB	-3.189262	NOTEST	NOTEST	-1.946376	4.230974	17.033426	1.662922	6.469535	1
FBtr0089636	Caper-RB	-3.054082	NOTEST	NOTEST	0.237812	92.417731	5.704097	607240.0	2.73413	0
FBtr0085154	TfIIA-L-RC	-2.592185	NOTEST	NOTEST	0.301071	67.283029	6.125406	2.729862	10.99255	1
FBtr0346543	CG5687-RB	-3.23578	NOTEST	NOTEST	-1.458041	4.946897	19.394706	3.699338	1.90226	1
FBtr0079760	CG18662-RA	-0.743328	0.108464	0.0765	-0.001323	66.251112	5.773243	7.696058	1.169335	1
FBtr0071197	CG1440-RA	0.780328	0.044621	0.0124	1.710985	4.901418	4.016776	9.984131	2.3888	1
FBtr0339337	gcl-RB	-2.027009	NOTEST	NOTEST	3.050845	9.815017	18.96539	35111.4	0.123284	0
FBtr0343122	CG13994-RB	-2.40088	NOTEST	NOTEST	-1.296595	5.455772	5.130634	1079.064365	10.8888	1
FBtr0075529	Pka-C3-RA	0.189756	0.067577	0.0294	1.646535	19.517818	20.766574	1.46216	31.9557	1
FBtr0330133	Abl-RF	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0334541	Pak-RG	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0332490	CG32718-RC	-2.139448	NOTEST	NOTEST	-0.263993	74.478034	3.922054	12346.6	0.0	0
FBtr0302892	CG42692-RA	-2.155794	NOTEST	NOTEST	-0.261819	74.666667	4.0	23819.9	0.0	0
FBtr0100153	h-RB	1.270997	0.003712	0.0001	3.319252	84.945166	5.779997	2.949998	32.8166	1
FBtr0072869	Cpr62Bc-RA	0.800692	NOTEST	NOTEST	0.929951	25.844743	15.242129	18175.864865	0.242619	1
FBtr0308605	CG4301-RC	-1.12669	NOTEST	NOTEST	0.3311	81.434941	8.689306	22623.1	0.07925	0
FBtr0088170	Fpps-RA	-1.323553	NOTEST	NOTEST	0.912545	102.421781	6.575989	1.433494	13.98585	1
FBtr0075213	CG13723-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0075960	ver-RA	-0.634239	0.13322	0.1141	2.039715	42.944924	2.388324	7.547353	2.57915	1
FBtr0077854	CG4259-RA	-1.325117	NOTEST	NOTEST	0.976896	66.975851	7.811256	1.573799	24.1851	1
FBtr0091856	His1:CG33852-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0071938	CG17807-RA	-1.517726	NOTEST	NOTEST	1.00865	2.401556	21.790108	1.362295	7.43306	1
FBtr0086514	AANATL4-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0300264	heph-RP	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0084619	nAChRalpha1-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0081806	CG9636-RC	-1.621742	NOTEST	NOTEST	-0.659771	23.544343	22.057832	1.21593	35.6339	1
FBtr0334921	subdued-RE	-0.205425	NOTEST	NOTEST	-0.014193	9.745323	17.914093	14.792683	0.001311	1
FBtr0073192	FoxL1-RA	-4.946857	NOTEST	NOTEST	-0.926056	14.645682	21.157297	4746.2	0.0	0
FBtr0080104	CG31871-RA	0.493391	NOTEST	NOTEST	0.732888	48.16815	3.580446	2.930461	0.922419	1
FBtr0070808	CG15772-RA	-0.173452	0.100623	0.0659	0.471259	2.847424	3.760012	1.934133	3.27939	1
FBtr0080814	CG18518-RA	-1.862896	NOTEST	NOTEST	-0.234944	42.666667	8.0	4692.8	0.0	0
FBtr0300582	CG42495-RA	-1.775595	NOTEST	NOTEST	0.006213	1.785895	20.768236	1.845088	10.5603	1
FBtr0078096	CG31921-RA	-1.844189	NOTEST	NOTEST	-0.570581	34.460586	6.412958	9095.4	0.0	0
FBtr0085239	CG12428-RD	-0.306481	NOTEST	NOTEST	0.344525	61.599443	0.588727	311968.0	0.388194	0
FBtr0078856	MED31-RA	-0.141528	0.082797	0.0446	2.599424	14.765271	21.361169	1.804828	10.4041	1
FBtr0083970	RpS30-RB	-2.612995	NOTEST	NOTEST	0.362201	31.04919	23.879215	3360401.0	0.01773	0
FBtr0089717	pnt-RB	-0.536167	0.126557	0.1033	2.511261	20.078516	21.729428	1.71041	3.06322	1
FBtr0075159	CG5535-RB	-0.981407	0.165824	0.1653	-0.613754	96.020519	9.911405	3.145411	1.757345	1
FBtr0345503	CG3746-RB	-5.245029	NOTEST	NOTEST	-0.723529	30.753308	0.751894	2.888954	1.315945	1
FBtr0340221	Klp54D-RC	-1.610359	NOTEST	NOTEST	-0.945978	94.318441	0.046028	18402.8	0.0	0
FBtr0072735	pns-RA	-0.283038	0.106086	0.0735	2.746126	5.650633	14.600391	3.795134	9.96447	1
FBtr0299722	RhoGAP102A-RC	0.360483	0.071871	0.0333	2.62231	7.632121	2.814483	1.648811	5.906435	1
FBtr0346629	ADD1-RE	-2.680047	NOTEST	NOTEST	1.716558	31.467396	23.935135	1.736271	2.0717	1
FBtr0070390	CG17776-RA	-0.582759	0.126622	0.1035	1.317405	0.282304	23.785527	2.183269	11.23695	1
FBtr0089327	sv-RA	-0.356884	NOTEST	NOTEST	0.237403	26.067186	15.307755	223079.0	0.048864	0
FBtr0078485	CG7133-RA	-3.168432	NOTEST	NOTEST	-0.034524	1.082924	1.851551	1.606929	10.12025	1
FBtr0290014	cher-RG	-3.274065	NOTEST	NOTEST	-1.272269	41.734718	3.480598	75044.4	0.258558	0
FBtr0079451	CG6441-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0290056	CG31145-RC	-0.910366	0.15258	0.1455	0.337574	0.337119	22.586918	5.061896	2.22389	1
FBtr0078050	Plc21C-RD	0.643374	0.046876	0.0139	2.248108	94.503186	5.858344	2.912043	35.7992	1
FBtr0076056	rols-RA	4.344003	NOTEST	NOTEST	6.468283	55.905437	20.363439	1.430136	0.33721	1
FBtr0080498	loqs-RB	-0.066039	0.086924	0.0497	2.91577	4.027154	23.201372	4.313985	8.851525	1
FBtr0333756	Tis11-RC	-1.095956	NOTEST	NOTEST	2.719436	75.085186	7.546881	1.529281	89.02405	1
FBtr0114555	RpL32-RD	-1.055067	NOTEST	NOTEST	-0.578709	10.144746	22.251501	5.273964	3.29305	1
FBtr0303416	CG42780-RA	-2.667406	NOTEST	NOTEST	0.149895	26.836703	23.315548	18771.4	0.0	0
FBtr0301303	Dhc98D-RC	-0.636954	NOTEST	NOTEST	-0.314533	55.617815	17.973865	1324.4	0.0	0
FBtr0084513	CG12268-RA	-0.780156	0.142378	0.129	2.038327	68.596919	23.942033	2.779563	2.848355	1
FBtr0340047	CG17167-RE	-2.284737	NOTEST	NOTEST	-0.308221	45.563785	15.732856	85343.8	0.0	0
FBtr0306683	CG8757-RB	0.953693	0.052119	0.0175	1.658129	8.743292	21.247935	2.295985	4.7685	1
FBtr0078675	CG2082-RA	-0.686008	0.0455	0.013	0.299577	82.099748	4.861078	199.460626	4.616865	1
FBtr0083330	CG17560-RA	1.090453	NOTEST	NOTEST	1.535559	1.052871	2.500238	11.003016	0.433789	1
FBtr0070717	boil-RA	-0.561319	0.122354	0.097	2.037631	1.829479	15.060352	5.665361	2.6201	1
FBtr0076218	wls-RA	-3.100581	NOTEST	NOTEST	-1.184697	74.402752	8.530696	3.678293	6.56332	1
FBtr0081541	Nlg1-RD	-5.774661	NOTEST	NOTEST	-1.435931	4.410194	3.636677	7.190666	0.895075	1
FBtr0081331	bwa-RA	-0.758877	0.141665	0.1276	2.828104	1.380813	2.751181	1.75216	12.89335	1
FBtr0078007	CG3544-RA	-1.074549	NOTEST	NOTEST	-0.516652	18.026929	21.901689	3525.6	0.0	0
FBtr0346381	CG1463-RC	-1.941875	NOTEST	NOTEST	0.045775	74.495859	6.419876	242765.0	0.903409	0
FBtr0087758	CG4712-RA	-6.522444	NOTEST	NOTEST	0.923937	55.765351	4.452385	43174.0	0.140224	0
FBtr0082236	CG31406-RB	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0333105	rhea-RE	-2.67862	NOTEST	NOTEST	1.822196	8.858191	17.791513	1.689265	3.17307	1
FBtr0340546	CG15485-RB	-1.434791	NOTEST	NOTEST	-0.189868	74.666667	4.0	2613.8	0.0	0
FBtr0302917	CG30082-RB	0.503878	NOTEST	NOTEST	1.385243	0.441847	23.39887	14.174008	0.413043	1
FBtr0078611	Osi18-RA	0.0	NOTEST	NOTEST	0.0	0.0	-0.0	1.0	0.0	0
FBtr0088370	mlt-RA	2.400448	0.003712	0.0001	3.915793	0.42404	1.410996	2.718296	17.0207	1
FBtr0342740	lva-RD	0.536845	0.040674	0.0097	1.103766	42.73376	3.035408	1.400987	21.21735	1
FBtr0081088	ncm-RA	-3.033661	NOTEST	NOTEST	0.65275	89.215166	3.958208	1.518335	10.3147	1
FBtr0329862	RhoGAP54D-RC	-2.488855	NOTEST	NOTEST	-1.537676	41.643539	0.579561	7336.0	0.198716	1
FBtr0310499	CG17724-RB	-0.677259	0.126622	0.1035	1.949313	2.181289	20.522297	2.962346	8.80233	1
FBtr0073375	Con-RA	2.06685	0.022182	0.0028	2.394629	50.904312	2.547565	1.937567	5.08479	1
FBtr0112888	sba-RC	-1.351982	NOTEST	NOTEST	0.550734	7.3064	1.780219	4.238441	1.558005	1
FBtr0307195	CG14200-RB	-2.125465	NOTEST	NOTEST	-0.49769	90.158384	10.593111	364.459284	0.982651	1
FBtr0089952	tacc-RD	-1.486444	NOTEST	NOTEST	1.048557	42.214844	7.74023	1528.388598	0.740225	1
FBtr0301164	CG5849-RB	-5.299112	NOTEST	NOTEST	-0.097205	14.881695	21.449193	36709.037037	1.41066	1
