ID	Symbol	RP24	qVal	pVal	F24	Avg_Random_F24_Score	qVal	pVal
FBtr0083279	Bin1-RA	-0.58572	0.2744709538878843	0.09638	4.79668	2.12805507	0.2744425113019892	0.09638
FBtr0082806	B52-RC	-0.46212	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0071343	CG9034-RA	-2.46617	0.6477530041831793	0.46763	47.90822	56.72531337	0.6477530041831793	0.46763
FBtr0302157	Cul3-RC	1.72775	0.05244312916111851	0.00313	19.99057	4.54502167	0.05244312916111851	0.00313
FBtr0078364	CG7611-RC	-4.18792	NOTEST	NOTEST	0.00143	0.0	NOTEST	NOTEST
FBtr0070706	ctp-RA	0.5502	0.1176513851891316	0.01755	820.46339	249.82791241500001	0.1176513851891316	0.01755
FBtr0300315	CG42481-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0304959	CG43120-RA	-1.91192	NOTEST	NOTEST	0.00018	0.0	NOTEST	NOTEST
FBtr0329851	Epac-RG	-1.34633	NOTEST	NOTEST	0.0001	0.0	NOTEST	NOTEST
FBtr0302704	CG42672-RG	-2.14561	0.5829665073838396	0.38588	0.20163	0.20420704999999997	0.5829665073838396	0.38588
FBtr0340333	CG18539-RC	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0077428	CG15429-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0337011	Trf4-2-RB	-1.92573	NOTEST	NOTEST	0.00184	0.0	NOTEST	NOTEST
FBtr0346284	CG45603-RA	-3.41292	NOTEST	NOTEST	0.00178	0.0	NOTEST	NOTEST
FBtr0344241	nwk-RK	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0329912	Zasp52-RR	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0307067	CG8708-RD	-1.88133	NOTEST	NOTEST	3e-05	0.0	NOTEST	NOTEST
FBtr0333814	pain-RC	-3.24807	0.7769216288422867	0.64479	2.19411	4.283106050000001	0.7769216288422867	0.64479
FBtr0333085	del-RC	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0345630	oys-RE	-2.22867	NOTEST	NOTEST	0.02343	0.0	NOTEST	NOTEST
FBtr0085831	CG11563-RA	-0.48253	0.2744656184866335	0.09628	0.90704	0.385407245	0.2744425113019892	0.09627
FBtr0334905	CG44088-RA	-1.31358	NOTEST	NOTEST	0.0016	0.0	NOTEST	NOTEST
FBtr0273304	Duba-RD	-2.15333	NOTEST	NOTEST	0.00067	0.0	NOTEST	NOTEST
FBtr0340443	kat80-RC	-4.77595	0.9108725423440294	0.85041	0.117	0.600325995	0.9107843123404255	0.85039
FBtr0085754	bnk-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0343117	CG10383-RB	-4.61304	NOTEST	NOTEST	0.00259	0.0	NOTEST	NOTEST
FBtr0302569	qtc-RH	-1.03385	0.37282962962962957	0.1712	0.05396	0.028895755000000002	0.3728078521979924	0.17114
FBtr0079039	Rtnl1-RB	-7.36653	NOTEST	NOTEST	0.00014	0.0	NOTEST	NOTEST
FBtr0301008	CG32221-RB	0.19804	0.06836330927835052	0.00525	2.17311	0.759150355	0.06836330927835052	0.00525
FBtr0343280	CG3735-RB	-1.82762	NOTEST	NOTEST	0.05661	0.0	NOTEST	NOTEST
FBtr0072479	Mtch-RC	-2.53057	NOTEST	NOTEST	5.6488	0.0	NOTEST	NOTEST
FBtr0086492	sm-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0075193	Adgf-B-RA	-1.05035	NOTEST	NOTEST	4e-05	0.0	NOTEST	NOTEST
FBtr0071776	dve-RB	-0.77329	0.29624522435222245	0.11175	0.13818	0.06809847000000001	0.29624522435222245	0.11173
FBtr0073805	CG11178-RB	-1.59218	0.4835620052991214	0.27558	0.06258	0.0450944	0.4834742699762934	0.27553
FBtr0340244	Aasdh-RD	-4.28515	NOTEST	NOTEST	0.02399	0.0	NOTEST	NOTEST
FBtr0078049	Plc21C-RC	-2.04297	0.5711619858502074	0.37211	17.99181	16.390171074999998	0.5711619858502074	0.37212
FBtr0342976	Rcp-RC	-1.37156	NOTEST	NOTEST	0.03213	0.0	NOTEST	NOTEST
FBtr0308200	Sh-RL	-1.82505	NOTEST	NOTEST	0.00974	0.0	NOTEST	NOTEST
FBtr0082492	mfas-RD	-4.31511	0.9554015449622578	0.92541	0.72194	2.71849905	0.9554015449622578	0.92541
FBtr0089628	CG10383-RA	2.86259	0.006398135593220339	3e-05	5.68867	1.1611720700000001	0.006398135593220339	3e-05
FBtr0085978	CG14589-RA	0.36213	NOTEST	NOTEST	0.08409	0.0	NOTEST	NOTEST
FBtr0071800	CG2921-RA	-2.03939	NOTEST	NOTEST	0.55336	0.0	NOTEST	NOTEST
FBtr0079703	fu12-RA	-5.31984	0.9329421250104455	0.88717	0.33108	2.39861259	0.9329018748433452	0.88717
FBtr0075084	CG14073-RB	-3.09373	0.7595267469645458	0.62142	0.33819	0.606886655	0.7595267469645458	0.62142
FBtr0083677	Octalpha2R-RA	-1.10771	0.37664868849648553	0.1745	0.7394	0.428521035	0.37664868849648553	0.1745
FBtr0299635	Pde9-RB	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0339082	Trpm-RJ	-1.73202	NOTEST	NOTEST	0.02446	0.0	NOTEST	NOTEST
FBtr0343686	ck-RC	-1.25796	0.412117479139923	0.20411	2.43208	1.4812990550000003	0.412117479139923	0.20411
FBtr0306003	CG8298-RC	-0.87703	0.34161536218424965	0.14614	0.22678	0.11516243500000001	0.34163873328380384	0.14614
FBtr0071251	CG1789-RA	-1.83411	0.5325287961290323	0.32799	0.57722	0.48731707500000004	0.5325287961290323	0.32799
FBtr0321257	CG7906-RB	-5.48406	NOTEST	NOTEST	0.00081	0.0	NOTEST	NOTEST
FBtr0331353	Mekk1-RD	0.28124	0.16546074773413896	0.03482	5.60737	1.856941065	0.16546074773413896	0.03482
FBtr0086570	Topors-RA	-1.54152	0.4734932324953842	0.26489	0.09888	0.06896123	0.473435375	0.26487
FBtr0084756	Hr96-RA	-2.04493	NOTEST	NOTEST	0.07411	0.0	NOTEST	NOTEST
FBtr0300649	Non1-RB	-1.21321	0.4070046717458259	0.19954	0.89033	0.548229095	0.4070046717458259	0.19954
FBtr0075038	Acp76A-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0346650	Ptth-RF	-2.68342	0.69648089113029	0.53231	0.01557	0.021156005000000002	0.6962453769366747	0.53208
FBtr0343432	Zfrp8-RB	-1.83588	0.5281761140635126	0.32378	0.36782	0.293720155	0.5281598042773817	0.32378
FBtr0100834	CG34057-RA	-1.23055	0.4056795204031865	0.19829	0.44478	0.267002075	0.4056795204031865	0.19828
FBtr0308312	CG12017-RC	-0.09141	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0072823	CG13926-RA	-3.53931	0.8131100796665123	0.69757	0.07488	0.169013565	0.8131100796665123	0.69757
FBtr0080145	CG14072-RA	-2.16109	NOTEST	NOTEST	0.00126	0.0	NOTEST	NOTEST
FBtr0110871	CG34130-RA	-1.98679	NOTEST	NOTEST	6e-05	0.0	NOTEST	NOTEST
FBtr0340354	rad-RM	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0074652	CG7358-RA	-2.67537	0.6983199366957243	0.53475	0.04375	0.057022260000000005	0.6982618173326414	0.53467
FBtr0112401	CG34208-RA	-1.56059	NOTEST	NOTEST	0.04771	0.0	NOTEST	NOTEST
FBtr0089987	Fur1-RF	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0077519	Sec5-RA	-1.12594	0.3907595745035875	0.18611	0.11201	0.065478175	0.3907175821792091	0.18609
FBtr0083035	GlyS-RC	-0.09289	0.2154166581196581	0.06009	159.04963	56.74811071	0.2154166581196581	0.06009
FBtr0343441	CG43777-RC	-1.98371	NOTEST	NOTEST	5e-05	0.0	NOTEST	NOTEST
FBtr0339680	CG15365-RC	-3.12449	NOTEST	NOTEST	0.0047	0.0	NOTEST	NOTEST
FBtr0076007	INPP5E-RA	-3.41027	NOTEST	NOTEST	0.04282	0.0	NOTEST	NOTEST
FBtr0080041	RluA-1-RC	-1.72088	0.5034213940370669	0.29788	0.46546	0.35798666500000004	0.503404495030889	0.29788
FBtr0112387	CG34194-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0077632	lilli-RA	-2.01256	NOTEST	NOTEST	7e-05	0.0	NOTEST	NOTEST
FBtr0302554	CG42662-RA	-0.00162	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0071836	CG11362-RA	-1.19537	NOTEST	NOTEST	0.00548	0.0	NOTEST	NOTEST
FBtr0343867	Nlg2-RC	-2.96234	NOTEST	NOTEST	0.01276	0.0	NOTEST	NOTEST
FBtr0331718	CG11138-RE	-1.21679	0.40385516318537856	0.19664	1.40032	0.85143821	0.40385516318537856	0.19664
FBtr0083326	CG14879-RB	-1.90907	0.5478084127185203	0.34367	0.0232	0.01965784	0.5476808930833544	0.34359
FBtr0076596	Prm-RD	-1.57918	NOTEST	NOTEST	1e-05	0.0	NOTEST	NOTEST
FBtr0307527	slgA-RL	-1.10392	0.37815531297970323	0.17619	10.04224	5.87937592	0.37815531297970323	0.17619
FBtr0308699	Top1-RD	-5.17154	0.9280979132040628	0.87868	0.0515	0.3309909	0.928087350793251	0.87867
FBtr0084311	Usp12-46-RB	-1.72477	0.5075495798319328	0.3024	1.28699	1.018822945	0.5075495798319328	0.3024
FBtr0301488	Lkb1-RJ	0.58942	0.09015944196428571	0.00962	0.18546	0.05441452	0.09015944196428571	0.00962
FBtr0333889	Fhos-RJ	0.66028	0.11280585976627713	0.01609	0.27044	0.08064389	0.11280585976627713	0.01609
FBtr0300871	CG13124-RJ	0.00678	0.19007931555269925	0.04693	40.40715	14.88640067	0.19007931555269925	0.04693
FBtr0071846	Liprin-gamma-RA	-2.00087	0.5704682598607888	0.37126	2.2002	1.9605487950000002	0.5704600610500611	0.37126
FBtr0074417	CG13001-RA	-1.7698	0.5558801086413586	0.35367	0.20396	0.15816662000000004	0.5558329695304696	0.35367
FBtr0077929	CG31928-RA	-1.64913	NOTEST	NOTEST	0.00049	0.0	NOTEST	NOTEST
FBtr0344787	CG6675-RC	-2.16882	NOTEST	NOTEST	0.02694	0.0	NOTEST	NOTEST
FBtr0074473	Socs16D-RA	-1.04303	0.3497350759655867	0.15184	2.81196	1.5421851500000001	0.3497350759655867	0.15184
FBtr0088267	Galphao-RD	-2.06057	NOTEST	NOTEST	0.00454	0.0	NOTEST	NOTEST
FBtr0333584	CG42540-RI	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0075603	CG13454-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0078184	CG13247-RA	3.11249	NOTEST	NOTEST	0.0682	0.0	NOTEST	NOTEST
FBtr0081254	Tep4-RA	0.38269	0.0967383844011142	0.01104	5.504	1.7589553850000001	0.0967383844011142	0.01104
FBtr0339724	Gie-RC	-1.76079	0.510666762208068	0.30574	0.04401	0.035357549999999995	0.5105694650205761	0.30566
FBtr0075920	CG10984-RA	-3.07138	NOTEST	NOTEST	0.46181	0.0	NOTEST	NOTEST
FBtr0075885	RpS4-RB	0.13451	0.1654255219364599	0.03476	0.39041	0.136002025	0.1654255219364599	0.03476
FBtr0346965	Lmpt-RO	-3.76663	0.8275109302112869	0.719	2.72064	7.033096565000001	0.8275109302112869	0.719
FBtr0084317	CG4721-RA	0.86623	NOTEST	NOTEST	103.79594	0.0	NOTEST	NOTEST
FBtr0070115	CG13369-RA	-0.11133	0.21794038764044946	0.06156	1.05471	0.41193903	0.21791886606640407	0.06155
FBtr0074230	sl-RA	-3.99579	0.8450262824078227	0.74859	0.06846	0.214892505	0.8449811294518705	0.74855
FBtr0084350	CG17110-RA	-2.5038	NOTEST	NOTEST	0.00011	0.0	NOTEST	NOTEST
FBtr0310640	Pur-alpha-RG	-2.92077	0.721381079435934	0.5651	108.9994	172.56506566	0.721381079435934	0.5651
FBtr0084173	ND-42-RB	-1.23611	NOTEST	NOTEST	0.07934	0.0	NOTEST	NOTEST
FBtr0080616	He-RB	-1.72184	NOTEST	NOTEST	0.02774	0.0	NOTEST	NOTEST
FBtr0112572	shakB-RE	-5.27172	NOTEST	NOTEST	0.00096	0.0	NOTEST	NOTEST
FBtr0071203	Cp36-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0306751	cnc-RH	0.4545	NOTEST	NOTEST	0.17795	0.0	NOTEST	NOTEST
FBtr0075859	CG33263-RA	-6.27501	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0347158	tutl-RJ	-1.21237	NOTEST	NOTEST	1e-05	0.0	NOTEST	NOTEST
FBtr0332830	CG43897-RM	-2.15956	NOTEST	NOTEST	0.00108	0.0	NOTEST	NOTEST
FBtr0073075	CG12010-RB	-1.30102	0.40451802151238586	0.19726	0.02807	0.017347935	0.4044198761206194	0.19715
FBtr0084594	Rox8-RC	-3.48056	0.7931701124444864	0.6671	0.35677	0.803186495	0.7931701124444864	0.6671
FBtr0075018	Max-RA	-0.32171	0.14930496243739566	0.02838	2.05032	0.8561217549999999	0.14930496243739566	0.02838
FBtr0304672	CG6650-RB	-1.53754	NOTEST	NOTEST	2.16361	0.0	NOTEST	NOTEST
FBtr0331635	CG5853-RB	-0.92814	0.35672194174757277	0.15766	20.31648	10.769096155	0.3567445649047105	0.15766
FBtr0085466	ppk20-RA	-1.21677	NOTEST	NOTEST	0.00053	0.0	NOTEST	NOTEST
FBtr0081711	CG17919-RA	-2.34406	0.6199801441482667	0.43068	11.66888	12.613725494999999	0.6199801441482667	0.43068
FBtr0331694	CG34409-RB	-0.77861	NOTEST	NOTEST	0.00815	0.0	NOTEST	NOTEST
FBtr0100668	coil-RD	-2.22424	0.6086456685236769	0.41676	0.34428	0.35238016	0.6086164600742804	0.41674
FBtr0082820	ninaB-RA	2.27591	NOTEST	NOTEST	15.70612	0.0	NOTEST	NOTEST
FBtr0307097	CG43349-RA	-1.58457	NOTEST	NOTEST	0.01919	0.0	NOTEST	NOTEST
FBtr0330306	Inx3-RB	-0.59321	0.2907806579230273	0.10748	30.04167	13.789955615	0.2907806579230273	0.10748
FBtr0304807	CG43078-RA	-0.44704	0.26475864813942535	0.08934	1.95865	0.84421878	0.26475864813942535	0.08934
FBtr0333420	lmgB-RC	-0.00618	0.1657296176911544	0.03513	1.63751	0.5922084150000001	0.1657296176911544	0.03513
FBtr0089881	Nup154-RA	-0.87566	NOTEST	NOTEST	0.08721	0.0	NOTEST	NOTEST
FBtr0076005	CG11529-RA	0.79043	0.10710043118724157	0.01441	1.52984	0.4346260149999999	0.10710043118724157	0.01441
FBtr0345001	Msr-110-RD	-5.37373	0.9363781042811927	0.89344	11.12496	86.33718016	0.9363781042811927	0.89344
FBtr0089899	SC35-RB	-1.78953	0.5272821669049785	0.32236	2.58369	2.1267047750000003	0.527265810477057	0.32236
FBtr0308338	Etf-QO-RB	-2.52755	0.6597775227076124	0.48491	1.05017	1.293911805	0.6597775227076124	0.48491
FBtr0347413	CCY-RB	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0113445	Sec16-RE	-4.40643	0.876192385321101	0.79694	0.08856	0.36161361999999997	0.8761594023591088	0.79691
FBtr0343443	betaTub60D-RB	-5.01896	0.9153836108989051	0.8569	1.14709	6.9563051300000005	0.915351568627451	0.8569
FBtr0070582	Rala-RB	1.55952	0.06479617940199335	0.00465	31.84333	7.70367246	0.06479617940199335	0.00465
FBtr0077968	CG4896-RD	-1.14459	NOTEST	NOTEST	0.42122	0.0	NOTEST	NOTEST
FBtr0345620	CG16786-RC	-5.92519	NOTEST	NOTEST	0.00082	0.0	NOTEST	NOTEST
FBtr0335485	Spn28B-RB	0.13424	NOTEST	NOTEST	0.11946	0.0	NOTEST	NOTEST
FBtr0071501	Tango5-RC	-4.89583	0.9117833738627668	0.85222	0.00751	0.043378225	0.9117833738627668	0.85222
FBtr0345930	CG12325-RB	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0300543	TMEM216-RB	-0.55676	0.2673449373259053	0.09147	0.42683	0.195029725	0.2673449373259053	0.09147
FBtr0112441	CG34247-RA	-2.16039	NOTEST	NOTEST	0.00117	0.0	NOTEST	NOTEST
FBtr0302419	CG33669-RC	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0300627	CG42500-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0310019	haf-RD	-1.82813	NOTEST	NOTEST	0.00018	0.0	NOTEST	NOTEST
FBtr0085920	Df31-RB	-1.60149	NOTEST	NOTEST	0.00534	0.0	NOTEST	NOTEST
FBtr0088333	Hdc-RA	1.60947	0.06184864406779661	0.00435	5.94559	1.466820625	0.06184864406779661	0.00435
FBtr0075809	stv-RD	-1.8498	0.5278032775181724	0.32315	12.84121	10.521544300000002	0.527734776119403	0.32315
FBtr0336752	CG31050-RB	-0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0070308	MED18-RA	-2.8808	0.7609015554046187	0.62318	0.44019	0.6803587649999999	0.7608893460120318	0.62318
FBtr0331512	orb2-RB	-1.66277	NOTEST	NOTEST	0.00021	0.0	NOTEST	NOTEST
FBtr0078336	pzg-RA	-1.25715	0.3966498146309169	0.19046	0.75874	0.4545281	0.3966498146309169	0.19046
FBtr0083303	CG14903-RA	0.6521	0.1368737426102774	0.02386	10.26302	3.1034146000000002	0.1368737426102774	0.02386
FBtr0301237	CG8646-RB	-2.04844	0.5767094067078339	0.37849	0.01164	0.010945564999999999	0.576663700205836	0.37844
FBtr0100622	slo-RD	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0089593	spin-RA	-1.2532	0.4138435698306168	0.2058	8.31471	5.1028490500000006	0.4138118546325879	0.2058
FBtr0087416	chn-RB	-3.0174	NOTEST	NOTEST	0.01133	0.0	NOTEST	NOTEST
FBtr0077369	CG14615-RA	-1.12917	NOTEST	NOTEST	0.31365	0.0	NOTEST	NOTEST
FBtr0084467	Hrd3-RA	-1.35021	NOTEST	NOTEST	0.51418	0.0	NOTEST	NOTEST
FBtr0077494	CG31960-RA	-2.95143	NOTEST	NOTEST	0.00032	0.0	NOTEST	NOTEST
FBtr0308596	bbg-RK	-4.56919	NOTEST	NOTEST	0.0059	0.0	NOTEST	NOTEST
FBtr0081905	TMEM216-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0310069	cindr-RF	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0080753	CG11865-RA	-2.06778	NOTEST	NOTEST	0.0001	0.0	NOTEST	NOTEST
FBtr0072709	hfp-RA	-1.81159	NOTEST	NOTEST	0.00387	0.0	NOTEST	NOTEST
FBtr0079038	Rtnl1-RF	-2.16992	NOTEST	NOTEST	1.19765	0.0	NOTEST	NOTEST
FBtr0340267	CG3168-RF	-5.66387	0.9557242791574462	0.92671	0.02622	0.245341905	0.9557242791574462	0.92671
FBtr0075345	eIF3e-RA	0.72079	0.09073393118594436	0.00981	117.44599	34.504101479999996	0.09073393118594436	0.00981
FBtr0339904	Mp-RT	-1.88579	0.5585895141650099	0.35727	0.20993	0.17684848999999997	0.5585895141650099	0.35727
FBtr0113290	CG5028-RC	-1.3231	0.3896060280842527	0.18522	121.96095	78.50627946	0.3896060280842527	0.18522
FBtr0336628	l(2)37Cg-RD	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0331219	LUBEL-RH	-1.22396	NOTEST	NOTEST	0.01226	0.0	NOTEST	NOTEST
FBtr0290287	CG12917-RB	-5.26221	NOTEST	NOTEST	1e-05	0.0	NOTEST	NOTEST
FBtr0332625	CG12061-RD	-2.81893	NOTEST	NOTEST	0.00059	0.0	NOTEST	NOTEST
FBtr0072680	312-RA	-3.72051	0.8211965604860982	0.70888	0.0738	0.1946216	0.8211965604860982	0.70888
FBtr0346017	CG34330-RB	-1.45136	NOTEST	NOTEST	0.04125	0.0	NOTEST	NOTEST
FBtr0309028	CG9492-RE	-1.14021	NOTEST	NOTEST	0.00073	0.0	NOTEST	NOTEST
FBtr0346731	CG14544-RB	-1.07789	NOTEST	NOTEST	0.04773	0.0	NOTEST	NOTEST
FBtr0087668	mars-RA	-3.24833	NOTEST	NOTEST	0.00258	0.0	NOTEST	NOTEST
FBtr0331260	Sxl-RB	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0332708	Pfdn2-RB	-4.25954	0.899477087912088	0.83261	0.2367	0.8635880549999999	0.8994106747360289	0.83261
FBtr0339956	mam-RD	-2.83714	0.7035324581525109	0.54111	0.06101	0.093788095	0.7034077704308297	0.54107
FBtr0080103	CG17098-RA	-0.45152	NOTEST	NOTEST	3e-05	0.0	NOTEST	NOTEST
FBtr0075020	nes-RB	-0.79204	NOTEST	NOTEST	2.72996	0.0	NOTEST	NOTEST
FBtr0273344	Ir52d-RB	-1.45682	NOTEST	NOTEST	0.00026	0.0	NOTEST	NOTEST
FBtr0082845	Adgf-D-RA	0.50755	0.09486332624113476	0.01063	54.39307	16.693945525000004	0.09486332624113476	0.01063
FBtr0302187	Efa6-RG	0.84905	0.09803827913279133	0.01149	4.43748	1.24405926	0.09803827913279133	0.01149
FBtr0079271	Rchy1-RA	-2.44236	0.6477648068244358	0.46769	0.49703	0.5771588950000001	0.6477648068244358	0.46769
FBtr0081418	CG9331-RA	-0.64432	0.2935765153452685	0.10947	18.64893	8.830103035	0.2935765153452685	0.10947
FBtr0085539	ATPsyngamma-RA	-1.72847	NOTEST	NOTEST	0.46514	0.0	NOTEST	NOTEST
FBtr0077362	Cda4-RA	-4.45574	NOTEST	NOTEST	0.00012	0.0	NOTEST	NOTEST
FBtr0071560	CG9993-RA	-0.99455	NOTEST	NOTEST	0.00025	0.0	NOTEST	NOTEST
FBtr0070035	CG17003-RA	-1.52913	NOTEST	NOTEST	0.00059	0.0	NOTEST	NOTEST
FBtr0346456	CG31709-RB	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0333592	axo-RG	-3.82393	NOTEST	NOTEST	0.00098	0.0	NOTEST	NOTEST
FBtr0085858	betaGlu-RA	-1.61882	NOTEST	NOTEST	0.31338	0.0	NOTEST	NOTEST
FBtr0340279	Dhit-RC	-2.05899	NOTEST	NOTEST	1.32649	0.0	NOTEST	NOTEST
FBtr0299510	DCX-EMAP-RD	-1.00233	0.3639462619300106	0.16365	1.05864	0.58250376	0.3638819491076162	0.16365
FBtr0345207	Inx3-RC	-2.16955	NOTEST	NOTEST	0.02998	0.0	NOTEST	NOTEST
FBtr0083370	CG3534-RA	-1.8382	NOTEST	NOTEST	1.02319	0.0	NOTEST	NOTEST
FBtr0303460	Eig71Eb-RB	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0113825	CG40191-RA	-0.83207	0.3313475343249428	0.13807	16.97206	8.399829219999999	0.3312995442410374	0.13807
FBtr0340288	adp-RB	0.93721	0.0993747238855622	0.01187	1.20203	0.33820707499999997	0.0993747238855622	0.01187
FBtr0083019	CG7530-RA	-2.47283	NOTEST	NOTEST	0.23436	0.0	NOTEST	NOTEST
FBtr0073412	CG32669-RA	0.50241	NOTEST	NOTEST	0.01675	0.0	NOTEST	NOTEST
FBtr0085652	Jon99Fi-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0072969	Non2-RA	0.81519	NOTEST	NOTEST	2.86622	0.0	NOTEST	NOTEST
FBtr0078307	Eip78C-RB	-1.70167	NOTEST	NOTEST	0.09211	0.0	NOTEST	NOTEST
FBtr0087109	gprs-RA	0.62323	0.10834951348182884	0.01469	0.24566	0.075013145	0.10834951348182884	0.01469
FBtr0087044	CG6429-RA	-0.95047	0.35696293568091986	0.1579	22.9618	12.457407595000001	0.35696293568091986	0.1579
FBtr0078672	CG2082-RC	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0075714	RecQ5-RA	-4.52872	0.9044521556067981	0.84156	0.01457	0.063898865	0.9044434275708917	0.84155
FBtr0085825	ttk-RE	0.06676	NOTEST	NOTEST	0.00244	0.0	NOTEST	NOTEST
FBtr0305197	pum-RF	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0310502	CG8642-RB	-2.22311	NOTEST	NOTEST	0.00578	0.0	NOTEST	NOTEST
FBtr0072072	retn-RA	-1.41215	0.4456117586206897	0.23588	0.22871	0.15361326	0.4455567081583683	0.23588
FBtr0111189	CG40485-RB	-0.64404	0.28858099244875945	0.1063	1315.57981	626.012663665	0.28858099244875945	0.1063
FBtr0303991	CG6701-RD	-4.15928	0.8593923648768386	0.77072	0.10347	0.33847769499999997	0.859347768031189	0.77072
FBtr0084936	Lnk-RB	0.41098	0.1438370855148342	0.02618	2.73282	0.846915405	0.1438370855148342	0.02618
FBtr0309886	cbs-RB	-0.00067	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0071633	CG30389-RC	-3.73678	NOTEST	NOTEST	0.00255	0.0	NOTEST	NOTEST
FBtr0331501	CG43776-RA	-0.87357	NOTEST	NOTEST	2e-05	0.0	NOTEST	NOTEST
FBtr0333171	CG9380-RE	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0334939	dpr21-RC	-3.29606	0.7678831534309946	0.63314	0.44927	0.8957487599999999	0.7678225183114881	0.63313
FBtr0091812	His2A:CG33808-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0087643	CG6543-RA	-0.13957	0.20103085376930063	0.05276	17.53834	6.84223009	0.2010536281041793	0.05276
FBtr0091759	CG33758-RA	0.76147	NOTEST	NOTEST	0.00727	0.0	NOTEST	NOTEST
FBtr0087126	knon-RA	-2.50165	NOTEST	NOTEST	0.00012	0.0	NOTEST	NOTEST
FBtr0343824	CG10211-RB	-0.02499	0.17640829430269137	0.04009	2.13157	0.7908333150000001	0.17640829430269137	0.04009
FBtr0091668	CG33688-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0074290	SMC3-RA	-0.03504	0.1994547528981086	0.05196	0.32448	0.120211945	0.1994547528981086	0.05196
FBtr0081243	CG18094-RA	-3.15232	NOTEST	NOTEST	0.03345	0.0	NOTEST	NOTEST
FBtr0308634	scrib-RR	-1.60609	0.48967264523251	0.28198	0.00957	0.007032854999999999	0.48963414216701173	0.28192
FBtr0334984	Ca-alpha1T-RF	0.57735	NOTEST	NOTEST	4.66081	0.0	NOTEST	NOTEST
FBtr0081873	CG31460-RA	-3.85405	0.8319574114119571	0.72737	0.15767	0.44083316	0.8319574114119571	0.72737
FBtr0343369	mgl-RC	-3.90553	0.8475268791916302	0.7531	2.3154	6.49022948	0.8474818715908075	0.7531
FBtr0087334	CG30467-RA	1.25388	0.06732893193717278	0.00511	0.28826	0.072866845	0.06732893193717278	0.00511
FBtr0076031	CG14130-RA	-0.06456	NOTEST	NOTEST	0.12282	0.0	NOTEST	NOTEST
FBtr0346540	Sfp77F-RB	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0077080	QC-RA	1.23773	0.029819088541666667	0.0009	8.03687	2.1169539800000003	0.029819088541666667	0.0009
